0       0       0
18.364  31.92   -0.0619965
-13.573 50.195  -0.131996
4.588   82.164  -0.00299835
-34.134 125.615 -0.0769958
-1.941  107.311 -0.0549927
36.434  63.68   -0.154999
54.71   95.717  -0.221992
