-102.205803 1.025654 0.000046 0.209968 0.000896 0.088208 0.000866 0.009927 0.000736 
-101.384842 1.023177 0.000050 0.187675 0.001094 0.094387 0.000939 -0.052545 0.000936 
-100.580933 1.027192 0.000094 0.227357 0.001782 -0.002272 0.001544 0.058551 0.001511 
-99.771629 1.040887 0.000169 0.278353 0.002146 0.076794 0.001861 0.008271 0.001882 
-98.956367 1.006865 0.000027 0.091983 0.001975 0.072793 0.001987 0.004273 0.001917 
-98.135490 1.024597 0.000103 0.216715 0.002160 0.052481 0.001799 0.008943 0.001554 
-97.245605 1.030113 0.000079 0.216359 0.001257 0.094477 0.001304 0.073453 0.001405 
-96.385094 1.031717 0.000094 0.251523 0.001563 0.033660 0.000974 0.006614 0.001104 
-95.538895 1.007613 0.000016 0.120264 0.001051 0.006796 0.000827 0.027842 0.001031 
-94.683350 1.012834 0.000028 0.139758 0.001107 0.029678 0.000986 0.073618 0.000969 
-93.817657 1.043548 0.000107 0.294879 0.001304 0.040893 0.001110 -0.019179 0.001033 
-92.942093 1.030716 0.000083 0.242413 0.001392 0.052715 0.001210 0.028864 0.001182 
-91.457603 1.031299 0.000071 0.248809 0.001173 -0.013753 0.000851 0.038513 0.001065 
-90.521812 1.037530 0.000102 0.243300 0.001331 0.023496 0.001342 0.129311 0.001316 
-89.596207 1.019506 0.000085 0.187515 0.002262 0.033501 0.001795 0.055761 0.001555 
-88.654785 1.017127 0.000071 0.169262 0.002107 -0.014843 0.001996 0.075348 0.001930 
-87.696251 1.019392 0.000088 0.195074 0.002341 -0.027667 0.002105 0.018451 0.001908 
-86.720551 1.021276 0.000110 0.187293 0.002547 0.072731 0.002759 0.051350 0.002340 
-85.646431 1.038643 0.000205 0.280377 0.002802 0.009889 0.002281 -0.008344 0.002238 
-84.598007 1.032446 0.000126 0.251613 0.002004 0.038515 0.001968 0.033947 0.002119 
-83.553986 1.037482 0.000167 0.233132 0.002255 -0.080588 0.001578 0.124591 0.002098 
-82.484741 1.019349 0.000089 0.157278 0.002350 0.076269 0.002025 0.092301 0.002066 
-81.388306 1.024915 0.000087 0.199380 0.001759 0.021416 0.001617 0.101190 0.001580 
-80.294144 1.050590 0.000224 0.294290 0.002318 -0.045685 0.001764 0.122664 0.001760 
-78.332260 1.022934 0.000056 0.202993 0.001232 0.018355 0.001270 0.069647 0.001114 
