"HP4396A REV3.01"
"DATE: Jan 12 2003"



"CHANNEL: 1"
"MEASURE TYPE: S21"
"FORMAT TYPE: PHASE"
"NUMBER of POINTS: 201"
"SWEEP TIME:  1.62 s"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER:  0 dBm"
"IF BANDWIDTH:  300 Hz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
2.000000000000E+07	7.376122E+00	0.000000E+00
2.065000000000E+07	1.672787E+01	0.000000E+00
2.130000000000E+07	7.977181E+01	0.000000E+00
2.195000000000E+07	1.579842E+02	0.000000E+00
2.260000000000E+07	1.005767E+00	0.000000E+00
2.325000000000E+07	1.077157E+02	0.000000E+00
2.390000000000E+07	-1.311948E+02	0.000000E+00
2.455000000000E+07	-8.496749E+01	0.000000E+00
2.520000000000E+07	-1.449777E+02	0.000000E+00
2.585000000000E+07	1.688104E+02	0.000000E+00
2.650000000000E+07	-1.702949E+02	0.000000E+00
2.715000000000E+07	-1.740436E+02	0.000000E+00
2.780000000000E+07	-1.768227E+02	0.000000E+00
2.845000000000E+07	1.720756E+02	0.000000E+00
2.910000000000E+07	1.651693E+02	0.000000E+00
2.975000000000E+07	1.538307E+02	0.000000E+00
3.040000000000E+07	1.431375E+02	0.000000E+00
3.105000000000E+07	1.290514E+02	0.000000E+00
3.170000000000E+07	1.101945E+02	0.000000E+00
3.235000000000E+07	8.500536E+01	0.000000E+00
3.300000000000E+07	5.412021E+01	0.000000E+00
3.365000000000E+07	2.400217E+01	0.000000E+00
3.430000000000E+07	-8.994801E-01	0.000000E+00
3.495000000000E+07	-2.143457E+01	0.000000E+00
3.560000000000E+07	-4.000171E+01	0.000000E+00
3.625000000000E+07	-5.885516E+01	0.000000E+00
3.690000000000E+07	-8.022089E+01	0.000000E+00
3.755000000000E+07	-1.066123E+02	0.000000E+00
3.820000000000E+07	-1.375488E+02	0.000000E+00
3.885000000000E+07	-1.672378E+02	0.000000E+00
3.950000000000E+07	1.536079E+02	0.000000E+00
4.015000000000E+07	1.086885E+02	0.000000E+00
4.080000000000E+07	8.139480E+01	0.000000E+00
4.145000000000E+07	6.572364E+01	0.000000E+00
4.210000000000E+07	4.900359E+01	0.000000E+00
4.275000000000E+07	-8.808557E+00	0.000000E+00
4.340000000000E+07	-5.191476E+01	0.000000E+00
4.405000000000E+07	-6.085481E+01	0.000000E+00
4.470000000000E+07	-6.365973E+01	0.000000E+00
4.535000000000E+07	-7.456357E+01	0.000000E+00
4.600000000000E+07	-1.178693E+02	0.000000E+00
4.665000000000E+07	-1.780493E+02	0.000000E+00
4.730000000000E+07	1.690974E+02	0.000000E+00
4.795000000000E+07	1.667306E+02	0.000000E+00
4.860000000000E+07	1.681195E+02	0.000000E+00
4.925000000000E+07	1.693770E+02	0.000000E+00
4.990000000000E+07	1.759655E+02	0.000000E+00
5.055000000000E+07	-1.741016E+02	0.000000E+00
5.120000000000E+07	-9.909702E+01	0.000000E+00
5.185000000000E+07	-1.685713E+01	0.000000E+00
5.250000000000E+07	4.985708E-02	0.000000E+00
5.315000000000E+07	9.584467E+00	0.000000E+00
5.380000000000E+07	2.157950E+01	0.000000E+00
5.445000000000E+07	3.467922E+01	0.000000E+00
5.510000000000E+07	4.938579E+01	0.000000E+00
5.575000000000E+07	7.035351E+01	0.000000E+00
5.640000000000E+07	1.051852E+02	0.000000E+00
5.705000000000E+07	1.485913E+02	0.000000E+00
5.770000000000E+07	-1.767449E+02	0.000000E+00
5.835000000000E+07	-1.505949E+02	0.000000E+00
5.900000000000E+07	-1.359094E+02	0.000000E+00
5.965000000000E+07	-1.227800E+02	0.000000E+00
6.030000000000E+07	-1.087670E+02	0.000000E+00
6.095000000000E+07	-9.610685E+01	0.000000E+00
6.160000000000E+07	-8.155330E+01	0.000000E+00
6.225000000000E+07	-6.349590E+01	0.000000E+00
6.290000000000E+07	-3.020958E+01	0.000000E+00
6.355000000000E+07	1.964448E+01	0.000000E+00
6.420000000000E+07	5.087827E+01	0.000000E+00
6.485000000000E+07	6.676323E+01	0.000000E+00
6.550000000000E+07	7.896832E+01	0.000000E+00
6.615000000000E+07	9.070141E+01	0.000000E+00
6.680000000000E+07	1.016688E+02	0.000000E+00
6.745000000000E+07	1.123361E+02	0.000000E+00
6.810000000000E+07	1.268018E+02	0.000000E+00
6.875000000000E+07	1.533340E+02	0.000000E+00
6.940000000000E+07	-1.665514E+02	0.000000E+00
7.005000000000E+07	-1.242521E+02	0.000000E+00
7.070000000000E+07	-8.974748E+01	0.000000E+00
7.135000000000E+07	-6.627696E+01	0.000000E+00
7.200000000000E+07	-4.929470E+01	0.000000E+00
7.265000000000E+07	-3.487983E+01	0.000000E+00
7.330000000000E+07	-1.872299E+01	0.000000E+00
7.395000000000E+07	7.897353E+00	0.000000E+00
7.460000000000E+07	8.085926E+01	0.000000E+00
7.525000000000E+07	1.403515E+02	0.000000E+00
7.590000000000E+07	1.608122E+02	0.000000E+00
7.655000000000E+07	1.685269E+02	0.000000E+00
7.720000000000E+07	1.734181E+02	0.000000E+00
7.785000000000E+07	1.734047E+02	0.000000E+00
7.850000000000E+07	1.591240E+02	0.000000E+00
7.915000000000E+07	5.236319E+01	0.000000E+00
7.980000000000E+07	3.096592E+01	0.000000E+00
8.045000000000E+07	2.448294E+01	0.000000E+00
8.110000000000E+07	-3.855868E-01	0.000000E+00
8.175000000000E+07	-4.442496E+01	0.000000E+00
8.240000000000E+07	-7.587811E+01	0.000000E+00
8.305000000000E+07	-9.810820E+01	0.000000E+00
8.370000000000E+07	-1.164094E+02	0.000000E+00
8.435000000000E+07	-1.316047E+02	0.000000E+00
8.500000000000E+07	-1.440786E+02	0.000000E+00
8.565000000000E+07	-1.544859E+02	0.000000E+00
8.630000000000E+07	-1.630712E+02	0.000000E+00
8.695000000000E+07	-1.702262E+02	0.000000E+00
8.760000000000E+07	-1.759877E+02	0.000000E+00
8.825000000000E+07	1.794766E+02	0.000000E+00
8.890000000000E+07	1.767058E+02	0.000000E+00
8.955000000000E+07	1.745642E+02	0.000000E+00
9.020000000000E+07	1.769150E+02	0.000000E+00
9.085000000000E+07	-1.785160E+02	0.000000E+00
9.150000000000E+07	-1.652764E+02	0.000000E+00
9.215000000000E+07	-1.510108E+02	0.000000E+00
9.280000000000E+07	-1.328221E+02	0.000000E+00
9.345000000000E+07	-1.004697E+02	0.000000E+00
9.410000000000E+07	-1.100534E+02	0.000000E+00
9.475000000000E+07	-9.018304E+01	0.000000E+00
9.540000000000E+07	-1.022203E+02	0.000000E+00
9.605000000000E+07	-9.500658E+01	0.000000E+00
9.670000000000E+07	1.478913E+02	0.000000E+00
9.735000000000E+07	-2.013543E+01	0.000000E+00
9.800000000000E+07	3.919048E+01	0.000000E+00
9.865000000000E+07	6.235720E+01	0.000000E+00
9.930000000000E+07	3.621243E+01	0.000000E+00
9.995000000000E+07	6.424902E+01	0.000000E+00
1.006000000000E+08	3.205512E+01	0.000000E+00
1.012500000000E+08	2.928113E+01	0.000000E+00
1.019000000000E+08	3.663049E+01	0.000000E+00
1.025500000000E+08	1.322246E+01	0.000000E+00
1.032000000000E+08	1.852260E+01	0.000000E+00
1.038500000000E+08	6.644507E+00	0.000000E+00
1.045000000000E+08	2.337797E+01	0.000000E+00
1.051500000000E+08	-4.187551E+00	0.000000E+00
1.058000000000E+08	3.062076E+00	0.000000E+00
1.064500000000E+08	-2.213972E+01	0.000000E+00
1.071000000000E+08	-2.405277E+01	0.000000E+00
1.077500000000E+08	-2.003979E+01	0.000000E+00
1.084000000000E+08	-2.547632E+01	0.000000E+00
1.090500000000E+08	-3.063779E+01	0.000000E+00
1.097000000000E+08	-3.586185E+01	0.000000E+00
1.103500000000E+08	-4.197867E+01	0.000000E+00
1.110000000000E+08	-5.887098E+01	0.000000E+00
1.116500000000E+08	-5.450145E+01	0.000000E+00
1.123000000000E+08	-5.919953E+01	0.000000E+00
1.129500000000E+08	-4.928243E+01	0.000000E+00
1.136000000000E+08	-6.708488E+01	0.000000E+00
1.142500000000E+08	-6.508508E+01	0.000000E+00
1.149000000000E+08	-6.688811E+01	0.000000E+00
1.155500000000E+08	-7.137222E+01	0.000000E+00
1.162000000000E+08	-7.518215E+01	0.000000E+00
1.168500000000E+08	-7.358853E+01	0.000000E+00
1.175000000000E+08	-7.650529E+01	0.000000E+00
1.181500000000E+08	-7.896917E+01	0.000000E+00
1.188000000000E+08	-8.445029E+01	0.000000E+00
1.194500000000E+08	-8.905835E+01	0.000000E+00
1.201000000000E+08	-7.833804E+01	0.000000E+00
1.207500000000E+08	-8.583907E+01	0.000000E+00
1.214000000000E+08	-8.864465E+01	0.000000E+00
1.220500000000E+08	-8.286054E+01	0.000000E+00
1.227000000000E+08	-1.034915E+02	0.000000E+00
1.233500000000E+08	-8.583324E+01	0.000000E+00
1.240000000000E+08	-9.401778E+01	0.000000E+00
1.246500000000E+08	-8.421509E+01	0.000000E+00
1.253000000000E+08	-9.816069E+01	0.000000E+00
1.259500000000E+08	-9.800755E+01	0.000000E+00
1.266000000000E+08	-8.760241E+01	0.000000E+00
1.272500000000E+08	-9.010712E+01	0.000000E+00
1.279000000000E+08	-1.049261E+02	0.000000E+00
1.285500000000E+08	-9.451327E+01	0.000000E+00
1.292000000000E+08	-9.280725E+01	0.000000E+00
1.298500000000E+08	-1.201466E+02	0.000000E+00
1.305000000000E+08	-1.144480E+02	0.000000E+00
1.311500000000E+08	-1.086430E+02	0.000000E+00
1.318000000000E+08	-1.198234E+02	0.000000E+00
1.324500000000E+08	-9.503696E+01	0.000000E+00
1.331000000000E+08	-1.149500E+02	0.000000E+00
1.337500000000E+08	-1.070928E+02	0.000000E+00
1.344000000000E+08	-1.154254E+02	0.000000E+00
1.350500000000E+08	-1.021493E+02	0.000000E+00
1.357000000000E+08	-1.034610E+02	0.000000E+00
1.363500000000E+08	-1.135497E+02	0.000000E+00
1.370000000000E+08	-1.066307E+02	0.000000E+00
1.376500000000E+08	-1.334258E+02	0.000000E+00
1.383000000000E+08	-1.166515E+02	0.000000E+00
1.389500000000E+08	-1.038718E+02	0.000000E+00
1.396000000000E+08	-9.972543E+01	0.000000E+00
1.402500000000E+08	-1.085619E+02	0.000000E+00
1.409000000000E+08	-1.156611E+02	0.000000E+00
1.415500000000E+08	-1.147184E+02	0.000000E+00
1.422000000000E+08	-9.317592E+01	0.000000E+00
1.428500000000E+08	-1.182209E+02	0.000000E+00
1.435000000000E+08	-1.202995E+02	0.000000E+00
1.441500000000E+08	-8.440083E+01	0.000000E+00
1.448000000000E+08	-1.029559E+02	0.000000E+00
1.454500000000E+08	-9.678126E+01	0.000000E+00
1.461000000000E+08	-1.059138E+02	0.000000E+00
1.467500000000E+08	-9.656432E+01	0.000000E+00
1.474000000000E+08	-1.105413E+02	0.000000E+00
1.480500000000E+08	-1.060598E+02	0.000000E+00
1.487000000000E+08	-1.163553E+02	0.000000E+00
1.493500000000E+08	-1.262652E+02	0.000000E+00
1.500000000000E+08	-1.257485E+02	0.000000E+00
