                   tem002   tem060   tem130   tem200   global   reflex   einstr   ausstr   bilanz
19.01.2006 00:00    0.187    4.354    4.399    4.438   -1.998   -0.003  267.738  299.160  -31.421
19.01.2006 00:10    0.149    4.378    4.344    4.377   -2.126    0.026  269.087  297.952  -28.864
19.01.2006 00:20    0.122    3.976    4.271    4.264   -2.367    0.129  257.313  296.955  -39.642
19.01.2006 00:30    0.027    3.992    4.240    4.185   -2.912    0.008  258.030  295.284  -37.254
19.01.2006 00:40   -0.112    4.194    4.336    4.172   -2.386    0.021  262.185  295.537  -33.353
19.01.2006 00:50   -0.222    3.499    4.378    4.091   -2.465    0.042  259.857  293.960  -34.103
19.01.2006 01:00   -0.267    3.558    4.329    4.154   -2.590    0.108  258.126  293.525  -35.398
19.01.2006 01:10   -0.417    3.375    4.269    4.269   -2.806    0.043  257.010  292.767  -35.758
19.01.2006 01:20   -0.418    2.790    4.168    4.306   -2.381    0.122  254.223  292.983  -38.760
19.01.2006 01:30   -0.529    2.304    3.222    4.013   -2.235    0.194  256.445  294.495  -38.050
19.01.2006 01:40   -0.553    2.517    2.596    3.697   -2.505   -0.004  262.082  292.993  -30.911
19.01.2006 01:50   -0.751    2.726    2.863    3.813   -2.153    0.056  261.821  293.545  -31.723
19.01.2006 02:00   -0.719    2.631    2.942    4.084   -1.770   -0.023  276.941  294.765  -17.824
19.01.2006 02:10   -0.605    2.320    2.645    3.534   -1.059    0.107  281.462  296.365  -14.903
19.01.2006 02:20   -0.518    2.401    2.691    3.719   -1.067    0.075  283.617  297.377  -13.760
19.01.2006 02:30   -0.454    2.535    2.924    4.048   -0.485    0.172  290.040  299.708   -9.668
19.01.2006 02:40   -0.347    2.593    3.465    4.199   -0.188    0.114  298.388  300.896   -2.509
19.01.2006 02:50   -0.160    2.587    3.879    4.476    0.331    0.191  304.170  302.847    1.323
19.01.2006 03:00   -0.112    2.675    3.928    4.336    0.216    0.157  302.636  304.465   -1.830
19.01.2006 03:10   -0.003    2.630    3.623    4.243   -0.130    0.135  298.284  304.586   -6.303
19.01.2006 03:20    0.129    2.598    3.145    4.297   -0.553    0.086  294.205  304.021   -9.816
19.01.2006 03:30    0.137    2.607    3.367    4.243   -0.342    0.216  295.684  305.320   -9.636
19.01.2006 03:40    0.197    2.650    3.634    4.329   -1.257    0.093  279.054  303.304  -24.250
19.01.2006 03:50    0.082    2.614    3.556    4.336   -1.788    0.027  275.597  302.251  -26.654
19.01.2006 04:00   -0.013    2.566    3.421    4.087   -2.205   -0.059  274.100  300.960  -26.860
19.01.2006 04:10    0.000    2.413    3.050    3.193   -1.749   -0.090  281.321  300.002  -18.681
19.01.2006 04:20    0.234    2.501    3.192    3.402   -1.126    0.041  284.504  301.043  -16.539
19.01.2006 04:30    0.066    2.574    3.287    3.547   -1.583   -0.008  283.928  300.933  -17.005
19.01.2006 04:40    0.012    2.578    3.227    3.575   -0.765    0.012  293.647  301.881   -8.234
19.01.2006 04:50    0.059    2.502    3.088    3.382   -1.027    0.074  281.764  300.831  -19.067
19.01.2006 05:00    0.047    2.558    3.091    3.407   -1.251    0.085  286.506  301.369  -14.863
19.01.2006 05:10    0.059    2.470    3.150    3.154   -1.291    0.033  284.859  301.381  -16.522
19.01.2006 05:20   -0.007    2.349    3.044    3.072   -0.863    0.042  290.494  301.979  -11.485
19.01.2006 05:30   -0.014    2.225    2.712    2.979   -0.865    0.037  290.635  302.303  -11.668
19.01.2006 05:40    0.017    2.139    2.398    3.077   -0.404   -0.003  301.503  302.967   -1.464
19.01.2006 05:50    0.090    1.973    2.297    3.143    0.308    0.118  306.122  304.835    1.287
19.01.2006 06:00    0.296    1.912    2.155    3.037    0.189    0.085  308.586  306.540    2.047
19.01.2006 06:10    0.412    1.824    1.820    2.982    0.217    0.063  309.535  306.966    2.569
19.01.2006 06:20    0.605    1.731    1.900    3.155   -0.065    0.274  305.833  307.517   -1.684
19.01.2006 06:30    1.025    1.648    1.921    3.235   -0.191    0.438  295.885  305.800   -9.915
19.01.2006 06:40    1.282    1.526    2.292    3.232   -0.194    1.187  296.274  307.599  -11.325
19.01.2006 06:50    1.091    1.390    1.448    3.115   -0.265    0.804  307.212  308.962   -1.749
19.01.2006 07:00    1.177    1.320    1.018    2.994   -0.717    0.495  312.384  310.917    1.466
19.01.2006 07:10    1.204    1.216    0.831    3.004   -0.852    0.272  309.756  308.456    1.300
19.01.2006 07:20    1.118    1.098    0.802    2.800   -0.759    0.222  311.216  311.149    0.067
19.01.2006 07:30    1.178    1.122    0.769    2.303   -0.279    0.095  311.352  309.696    1.655
19.01.2006 07:40    1.202    1.102    0.727    1.054    0.178   -0.027  313.750  310.766    2.984
