                   tem002   tem060   tem130   tem200   global   reflex   bilanz
02.05.2006 18:40   20.266   20.847   20.157   19.642   38.768    4.859  -23.986
02.05.2006 18:50   19.625   20.708   20.087   19.587   36.400    5.262  -23.831
02.05.2006 19:00   19.155   20.413   19.829   19.381   32.314    4.208  -24.932
02.05.2006 19:10   18.485   20.161   19.822   19.355   28.064    3.940  -26.599
02.05.2006 19:20   18.228   19.909   19.741   19.312   21.576    2.983  -29.149
02.05.2006 19:30   17.336   19.753   19.574   19.215   13.588    1.596  -33.204
02.05.2006 19:40   17.069   19.607   19.467   19.180    4.572   -0.566  -36.100
02.05.2006 19:50   16.342   19.449   19.362   19.119   -1.639   -1.940  -38.306
02.05.2006 20:00   15.747   19.263   19.283   19.092   -4.328   -2.394  -38.692
02.05.2006 20:10   15.109   19.071   19.291   19.158   -5.154   -2.313  -38.861
02.05.2006 20:20   14.847   18.959   19.246   19.138   -5.890   -2.665  -39.139
02.05.2006 20:30   14.403   18.793   19.113   18.990   -5.980   -2.675  -39.230
02.05.2006 20:40   14.061   18.634   18.846   18.938   -5.677   -2.413  -39.012
02.05.2006 20:50   13.965   18.247   18.933   19.024   -5.398   -2.093  -39.143
02.05.2006 21:00   13.505   18.106   18.976   18.987   -5.123   -2.001  -38.333
02.05.2006 21:10   13.512   18.177   18.879   18.940   -5.153   -1.956  -37.639
02.05.2006 21:20   12.897   18.129   18.841   18.908   -4.392   -1.379  -36.880
02.05.2006 21:30   12.742   18.318   18.334   18.621   -4.001   -1.206  -35.493
02.05.2006 21:40   12.712   18.035   18.263   18.322   -3.848   -1.182  -35.148
02.05.2006 21:50   12.734   17.708   17.899   17.877   -3.473   -0.999  -35.180
02.05.2006 22:00   12.489   17.235   17.570   17.689   -3.370   -0.962  -35.162
02.05.2006 22:10   12.483   17.012   17.408   17.435   -3.165   -0.565  -35.616
02.05.2006 22:20   12.551   16.804   17.083   17.292   -2.822   -0.244  -35.727
02.05.2006 22:30   12.306   16.562   16.945   17.207   -2.898   -0.325  -35.847
02.05.2006 22:40   11.718   16.169   16.868   17.154   -3.495   -0.759  -35.300
02.05.2006 22:50   11.205   16.054   16.815   17.183   -3.090   -0.462  -34.854
02.05.2006 23:00   10.991   16.042   16.583   17.197   -3.064   -0.499  -34.635
02.05.2006 23:10   11.139   16.184   16.428   17.157   -2.986   -0.531  -33.555
02.05.2006 23:20   11.150   15.962   16.414   17.625   -2.589   -0.316  -33.161
02.05.2006 23:30   11.269   15.710   16.468   18.142   -2.269   -0.104  -33.334
02.05.2006 23:40   10.947   15.504   16.501   18.812   -2.298   -0.028  -34.380
02.05.2006 23:50   10.628   15.427   16.379   19.118   -2.660   -0.177  -34.726
03.05.2006 00:00   10.497   15.309   16.351   19.191   -2.591   -0.103  -34.543
03.05.2006 00:10   10.423   15.059   15.946   18.153   -2.757   -0.225  -34.942
03.05.2006 00:20   10.370   14.895   16.055   18.421   -2.398   -0.054  -35.920
03.05.2006 00:30   10.104   14.557   16.012   18.495   -2.720   -0.166  -35.806
03.05.2006 00:40    9.823   14.367   15.914   18.089   -2.688   -0.137  -35.770
03.05.2006 00:50    9.600   14.119   15.995   17.392   -3.045   -0.404  -35.505
03.05.2006 01:00    9.202   14.060   15.599   16.905   -3.028   -0.454  -34.947
03.05.2006 01:10    8.968   14.110   15.306   16.946   -3.229   -0.752  -34.282
03.05.2006 01:20    8.849   14.431   15.373   17.129   -3.105   -0.751  -33.271
03.05.2006 01:30    8.621   14.468   15.434   17.585   -2.564   -0.327  -33.452
03.05.2006 01:40    8.413   14.346   15.175   16.797   -2.450   -0.110  -33.632
03.05.2006 01:50    8.426   14.108   14.807   16.223   -2.499   -0.169  -33.445
03.05.2006 02:00    8.106   13.974   14.642   16.586   -2.738   -0.447  -32.175
03.05.2006 02:10    7.990   13.769   14.297   16.144   -2.150   -0.052  -32.099
03.05.2006 02:20    7.823   13.535   14.199   16.124   -2.350   -0.108  -32.624
03.05.2006 02:30    7.644   13.350   14.206   15.989   -2.398   -0.164  -32.606
03.05.2006 02:40    7.478   13.085   14.286   16.316   -2.349   -0.099  -31.825
03.05.2006 02:50    7.633   12.873   14.304   15.873   -2.760   -0.345  -32.469
03.05.2006 03:00    7.801   12.555   14.540   15.822   -2.634   -0.353  -32.617
03.05.2006 03:10    7.315   12.620   14.983   15.812   -2.437   -0.128  -32.164
03.05.2006 03:20    7.302   12.667   14.517   15.369   -2.015    0.232  -32.480
03.05.2006 03:30    7.347   12.693   14.877   14.960   -2.739   -0.200  -32.679
03.05.2006 03:40    7.238   12.536   14.757   15.231   -2.211    0.140  -32.356
03.05.2006 03:50    7.221   12.595   14.538   15.055   -2.184    0.090  -32.282
03.05.2006 04:00    7.150   12.663   14.394   15.383   -2.450   -0.119  -32.160
03.05.2006 04:10    6.989   13.267   14.259   15.020   -2.414   -0.040  -31.730
03.05.2006 04:20    6.727   13.547   14.109   14.625   -1.774    0.290  -31.383
03.05.2006 04:30    6.745   13.379   13.897   14.502   -2.112    0.086  -30.746
03.05.2006 04:40    6.479   13.203   13.641   14.663   -2.051    0.067  -30.429
03.05.2006 04:50    6.546   13.185   13.545   14.497   -0.862    0.447  -29.864
03.05.2006 05:00    6.491   13.281   13.394   14.436    1.949    1.133  -28.845
03.05.2006 05:10    6.368   13.537   13.202   14.445    3.884    1.422  -27.208
03.05.2006 05:20    6.346   13.389   13.157   14.319    9.582    2.524  -23.909
03.05.2006 05:30    6.282   13.429   13.311   14.285   17.985    4.179  -19.476
03.05.2006 05:40    6.568   13.210   13.176   14.135   26.462    5.911  -15.753
03.05.2006 05:50    6.925   13.139   13.160   14.168   32.858    7.049  -12.706
03.05.2006 06:00    6.863   13.034   13.548   14.319   37.170    7.450  -11.029
03.05.2006 06:10    7.304   13.089   13.459   14.099   47.131    8.842   -5.161
03.05.2006 06:20    8.092   13.269   14.114   14.661   58.363   10.116    3.040
03.05.2006 06:30    8.313   12.807   13.510   14.524   64.080   11.436    9.130
03.05.2006 06:40    8.742   12.655   13.488   14.618  122.167   16.790   35.681
03.05.2006 06:50    9.477   12.555   13.752   14.639  121.565   23.111   67.996
03.05.2006 07:00   10.299   12.456   13.954   14.719  163.634   27.897   49.191
03.05.2006 07:10   11.108   12.821   14.425   15.055  124.789   32.803   57.341
03.05.2006 07:20   11.990   13.317   14.537   15.130  234.902   39.053   89.141
03.05.2006 07:30   13.139   14.292   14.663   15.495  245.941   52.721  118.709
03.05.2006 07:40   14.901   14.537   15.088   15.718  213.953   43.668  111.418
03.05.2006 07:50   15.011   14.579   14.749   16.076  190.645   36.672   97.055
03.05.2006 08:00   14.896   14.762   14.567   15.600  196.935   39.261  101.457
03.05.2006 08:10   15.298   14.950   15.036   16.508  225.581   44.968  125.396
03.05.2006 08:20   15.733   15.236   14.849   16.252  215.167   41.842  116.256
03.05.2006 08:30   15.858   15.251   14.593   15.904  189.505   35.347   88.056
03.05.2006 08:40   16.180   15.551   15.157   16.688  262.013   50.913  146.700
03.05.2006 08:50   16.491   16.141   15.006   16.684  252.660   48.111  146.130
03.05.2006 09:00   16.622   16.052   15.362   16.570  233.710   42.566  112.175
03.05.2006 09:10   17.531   16.593   15.771   16.615  618.986  129.151  391.683
03.05.2006 09:20   18.227   17.369   16.310   16.830  581.854  118.376  367.774
03.05.2006 09:30   18.188   17.609   16.745   16.955  345.219   61.684  195.634
03.05.2006 09:40   19.020   18.030   17.038   17.299  701.325  140.464  451.292
03.05.2006 09:50   19.564   18.417   17.492   17.770  644.366  126.758  403.926
03.05.2006 10:00   19.998   18.677   17.751   17.941  654.549  126.140  409.897
03.05.2006 10:10   20.028   18.961   17.986   18.324  645.360  123.199  401.919
03.05.2006 10:20   20.439   19.056   18.213   18.518  647.067  121.517  403.238
03.05.2006 10:30   20.768   19.554   18.686   18.841  707.586  133.776  447.563
03.05.2006 10:40   20.875   19.834   18.897   18.964  689.455  128.704  432.931
03.05.2006 10:50   21.156   20.212   19.235   19.044  679.778  125.771  425.901
03.05.2006 11:00   21.485   20.294   19.460   19.230  695.627  128.356  434.426
03.05.2006 11:10   21.630   20.331   19.636   19.326  759.298  140.247  480.546
03.05.2006 11:20   22.214   20.962   20.116   19.984  766.002  141.371  486.360
03.05.2006 11:30   22.503   21.245   20.279   19.946  801.442  148.555  509.385
03.05.2006 11:40   23.190   21.767   20.785   20.473  807.100  149.747  515.956
03.05.2006 11:50   23.245   22.218   21.153   20.781  667.508  121.912  410.645
03.05.2006 12:00   23.343   21.806   21.021   20.571  668.396  121.395  412.764
03.05.2006 12:10   23.669   22.396   21.415   20.927  743.272  135.782  465.594
03.05.2006 12:20   23.999   22.733   21.734   21.344  826.931  151.967  526.878
03.05.2006 12:30   24.346   22.931   22.108   21.604  818.651  149.816  520.184
03.05.2006 12:40   24.887   23.252   22.209   21.557  826.049  152.338  525.446
03.05.2006 12:50   24.783   23.075   22.122   21.676  800.070  147.124  504.684
03.05.2006 13:00   24.594   23.157   22.545   22.008  793.289  145.774  500.137
03.05.2006 13:10   24.926   23.548   22.579   21.908  784.235  144.245  492.162
03.05.2006 13:20   24.757   23.301   22.599   22.036  743.565  137.359  458.046
03.05.2006 13:30   25.195   23.613   22.783   22.280  792.966  148.493  493.939
03.05.2006 13:40   25.216   23.879   23.188   22.527  645.989  125.122  398.635
03.05.2006 13:50   25.418   24.001   23.265   22.637  750.086  138.949  454.766
03.05.2006 14:00   25.610   24.134   23.324   22.808  748.389  142.834  458.727
03.05.2006 14:10   26.128   24.623   23.672   22.992  729.177  140.587  443.452
03.05.2006 14:20   25.826   24.134   23.531   22.821  711.212  138.511  429.032
03.05.2006 14:30   25.737   24.400   23.602   22.912  644.890  125.479  380.966
03.05.2006 14:40   26.099   24.693   23.744   23.033  668.214  132.478  397.016
03.05.2006 14:50   25.858   24.569   23.847   23.104  590.279  117.449  341.281
03.05.2006 15:00   26.029   24.776   23.963   23.235  600.497  120.889  347.533
03.05.2006 15:10   26.319   24.844   24.150   23.375  604.115  123.200  350.467
03.05.2006 15:20   26.080   24.770   24.078   23.390  568.897  117.200  324.072
03.05.2006 15:30   26.139   25.009   24.294   23.526  547.809  114.189  308.589
03.05.2006 15:40   26.285   25.177   24.463   23.655  505.880  106.774  278.408
03.05.2006 15:50   26.169   24.979   24.179   23.580  476.058  100.772  256.363
03.05.2006 16:00   26.473   25.229   24.529   23.687  492.659  107.164  269.401
03.05.2006 16:10   26.203   24.952   24.377   23.691  431.589   94.422  227.144
03.05.2006 16:20   26.105   24.981   24.337   23.676  396.407   86.983  196.563
03.05.2006 16:30   25.930   24.920   24.320   23.693  343.951   75.361  163.797
03.05.2006 16:40   26.086   25.076   24.463   23.646  345.302   77.718  163.716
03.05.2006 16:50   25.996   25.039   24.385   23.656  285.180   63.367  123.029
03.05.2006 17:00   25.841   24.965   24.364   23.692  253.753   55.812  104.046
03.05.2006 17:10   25.660   25.023   24.332   23.738  229.578   49.049   91.379
03.05.2006 17:20   25.433   24.910   24.324   23.706  219.745   43.187   90.175
03.05.2006 17:30   25.415   24.997   24.346   23.726  207.770   39.642   83.425
03.05.2006 17:40   25.301   24.978   24.338   23.716  156.481   27.198   54.320
03.05.2006 17:50   25.098   24.907   24.270   23.721  119.030   21.238   27.406
03.05.2006 18:00   24.558   24.852   24.174   23.677  103.289   18.417   17.303
03.05.2006 18:10   24.604   24.733   24.142   23.683   91.455   16.557   11.238
03.05.2006 18:20   24.155   24.642   24.076   23.650   78.064   13.933    3.818
03.05.2006 18:30   23.622   24.525   24.004   23.643   67.201   11.785   -1.382
03.05.2006 18:40   23.061   24.331   23.917   23.598   55.811    9.406   -6.851
03.05.2006 18:50   22.006   24.215   23.928   23.568   45.062    7.015  -12.074
03.05.2006 19:00   21.496   23.982   23.881   23.551   34.180    4.701  -16.917
03.05.2006 19:10   21.226   23.844   23.729   23.394   22.972    2.530  -21.597
03.05.2006 19:20   21.032   23.528   23.465   23.216   13.617    0.885  -24.692
03.05.2006 19:30   19.980   23.412   23.234   23.079    6.047   -0.780  -28.029
03.05.2006 19:40   19.463   23.126   23.042   22.955   -0.096   -2.200  -29.678
03.05.2006 19:50   19.416   22.901   22.809   22.846   -3.902   -3.008  -30.191
03.05.2006 20:00   20.224   22.628   22.571   22.741   -3.886   -2.407  -29.586
03.05.2006 20:10   20.403   22.302   22.335   22.603   -3.316   -1.419  -30.038
03.05.2006 20:20   19.792   22.004   22.192   22.548   -3.940   -1.839  -30.917
03.05.2006 20:30   19.532   21.772   22.140   22.549   -4.043   -1.911  -31.097
03.05.2006 20:40   19.766   21.700   22.083   22.565   -3.813   -1.720  -30.686
03.05.2006 20:50   19.765   21.595   21.993   22.375   -3.223   -1.121  -30.467
03.05.2006 21:00   19.537   21.362   22.082   22.658   -3.124   -1.147  -30.533
03.05.2006 21:10   18.370   20.953   21.548   21.960   -3.176   -1.139  -32.208
03.05.2006 21:20   17.544   20.929   21.408   21.958   -4.525   -2.134  -31.987
03.05.2006 21:30   17.191   20.659   21.140   21.781   -4.470   -2.120  -31.701
03.05.2006 21:40   16.776   20.518   20.947   21.670   -4.265   -1.970  -31.964
03.05.2006 21:50   16.844   20.319   20.794   21.530   -3.995   -1.744  -31.463
03.05.2006 22:00   16.788   20.492   20.685   21.552   -3.612   -1.410  -30.405
03.05.2006 22:10   16.256   20.275   20.554   21.433   -4.054   -1.879  -30.140
03.05.2006 22:20   16.080   20.225   20.415   21.152   -3.800   -1.562  -29.948
03.05.2006 22:30   16.154   19.931   20.238   21.124   -3.232   -1.142  -29.797
03.05.2006 22:40   15.401   19.843   20.185   21.131   -3.333   -1.238  -30.040
03.05.2006 22:50   15.432   19.557   19.921   20.886   -3.714   -1.371  -29.877
03.05.2006 23:00   15.688   19.637   20.081   21.089   -3.309   -1.383  -28.557
03.05.2006 23:10   15.630   19.518   20.059   21.077   -2.272   -0.498  -28.446
03.05.2006 23:20   15.647   19.204   19.990   20.857   -2.083   -0.380  -27.998
03.05.2006 23:30   15.447   18.909   19.745   20.522   -2.291   -0.696  -27.706
03.05.2006 23:40   15.195   18.837   19.557   20.630   -2.765   -1.083  -27.287
03.05.2006 23:50   14.916   18.676   19.740   20.742   -2.917   -1.108  -27.235
04.05.2006 00:00   14.861   18.405   20.027   20.634   -2.509   -0.918  -27.126
04.05.2006 00:10   14.335   18.195   19.710   20.510   -2.759   -0.761  -28.157
04.05.2006 00:20   14.132   18.432   19.874   20.600   -2.659   -0.657  -28.934
04.05.2006 00:30   14.396   18.363   19.514   20.421   -2.704   -0.690  -29.163
04.05.2006 00:40   13.642   18.124   19.359   20.297   -3.067   -0.910  -30.025
04.05.2006 00:50   13.477   18.142   18.877   19.870   -3.112   -0.894  -30.083
04.05.2006 01:00   13.378   18.010   18.569   19.353   -3.022   -0.837  -30.264
04.05.2006 01:10   13.004   17.492   18.231   19.583   -2.926   -0.657  -30.851
04.05.2006 01:20   13.210   16.710   17.941   18.903   -2.851   -0.623  -31.146
04.05.2006 01:30   14.591   16.879   17.931   18.566   -1.184    0.852  -33.084
04.05.2006 01:40   15.339   16.661   18.028   19.124   -1.025    1.107  -33.471
04.05.2006 01:50   14.990   16.539   17.919   19.084   -1.550    0.463  -33.499
04.05.2006 02:00   15.223   16.622   17.752   18.830   -1.984    0.087  -34.247
04.05.2006 02:10   14.887   16.420   17.720   18.918   -2.313    0.040  -35.250
04.05.2006 02:20   14.846   16.230   17.498   18.600   -2.500   -0.111  -34.920
04.05.2006 02:30   14.885   15.914   17.296   18.416   -2.232    0.174  -36.144
04.05.2006 02:40   14.888   15.645   17.047   18.381   -2.380    0.241  -36.597
04.05.2006 02:50   14.561   15.543   16.898   18.228   -2.808   -0.197  -36.297
04.05.2006 03:00   14.159   15.443   16.690   17.946   -3.127   -0.637  -36.539
04.05.2006 03:10   13.794   15.419   16.735   17.808   -3.672   -1.049  -35.486
04.05.2006 03:20   13.256   15.382   16.784   17.679   -3.837   -1.202  -34.425
04.05.2006 03:30   12.585   15.399   16.844   17.423   -3.923   -1.283  -35.099
04.05.2006 03:40   12.174   15.571   16.671   17.196   -4.290   -1.576  -34.048
04.05.2006 03:50   11.465   15.967   16.749   17.574   -4.210   -1.568  -33.829
04.05.2006 04:00   11.072   15.811   16.601   17.499   -4.168   -1.543  -33.246
04.05.2006 04:10   10.651   15.187   16.343   16.942   -3.872   -1.281  -33.164
04.05.2006 04:20   10.430   14.267   16.126   16.407   -3.660   -1.150  -32.985
04.05.2006 04:30   10.163   13.984   15.913   16.289   -3.442   -0.960  -32.911
04.05.2006 04:40    9.968   14.083   15.755   16.022   -3.179   -0.849  -32.669
04.05.2006 04:50    9.913   14.057   15.559   15.860   -2.180   -0.585  -31.164
04.05.2006 05:00   10.947   13.980   15.321   15.789   -0.090    0.141  -30.109
04.05.2006 05:10   11.725   13.917   15.276   15.825    3.216    1.601  -30.182
04.05.2006 05:20   12.316   13.928   15.310   15.614    9.663    3.299  -28.552
04.05.2006 05:30   12.336   13.893   15.042   15.754   19.420    5.915  -25.803
04.05.2006 05:40   12.332   13.488   14.580   15.717   25.996    6.678  -21.715
04.05.2006 05:50   11.402   13.055   14.285   15.391   34.124    7.559  -17.676
04.05.2006 06:00   10.942   12.956   14.239   14.932   43.164    8.875  -12.922
04.05.2006 06:10   10.933   13.009   14.073   14.250   49.638    9.683   -9.753
04.05.2006 06:20   11.077   13.029   13.833   13.881   63.106   10.729    3.216
04.05.2006 06:30   11.311   13.165   13.856   13.980   83.983   13.557    9.967
04.05.2006 06:40   12.182   13.411   13.797   14.022  137.792   18.339   44.383
04.05.2006 06:50   12.705   13.697   13.808   13.919  134.067   26.422   72.740
04.05.2006 07:00   14.137   13.942   13.736   13.603  176.969   31.844   57.222
04.05.2006 07:10   14.716   14.316   13.873   13.662  110.972   29.637   31.030
04.05.2006 07:20   15.188   14.585   14.095   13.772  156.889   27.755   45.921
04.05.2006 07:30   15.719   14.786   14.282   13.827  132.736   29.030   31.016
04.05.2006 07:40   16.019   14.982   14.438   13.994  132.243   30.568   41.718
04.05.2006 07:50   16.110   15.301   14.617   14.114  218.180   38.596   57.752
04.05.2006 08:00   16.479   15.562   14.803   14.342  141.082   51.681   -5.997
04.05.2006 08:10   16.888   15.748   14.989   14.491  321.344   58.874  203.761
04.05.2006 08:20   17.356   15.974   15.285   14.772  402.301   72.852  239.105
04.05.2006 08:30   17.559   16.212   15.450   14.891  389.237   77.328  218.959
04.05.2006 08:40   17.793   16.345   15.602   15.170  445.019   90.732  259.331
04.05.2006 08:50   18.193   16.699   15.852   15.389  466.863   94.908  274.062
04.05.2006 09:00   18.595   16.821   16.059   15.687  502.275  101.863  299.681
04.05.2006 09:10   18.767   17.078   16.351   16.002  538.893  108.707  325.149
04.05.2006 09:20   19.302   17.548   16.676   16.305  571.346  114.609  347.598
04.05.2006 09:30   19.618   17.770   16.899   16.470  582.369  115.696  354.054
04.05.2006 09:40   19.710   17.832   17.065   16.685  626.954  123.864  386.515
04.05.2006 09:50   20.353   18.398   17.649   17.124  640.961  125.426  396.438
04.05.2006 10:00   20.549   18.643   17.864   17.398  656.293  126.894  405.601
04.05.2006 10:10   20.796   18.908   18.203   17.644  704.026  135.030  441.835
04.05.2006 10:20   21.191   18.870   18.412   17.793  728.844  138.996  458.095
04.05.2006 10:30   21.538   19.370   18.685   17.998  752.949  142.812  476.587
04.05.2006 10:40   21.809   19.459   18.779   18.239  753.378  141.675  476.533
04.05.2006 10:50   21.985   19.866   19.133   18.515  767.173  143.846  483.173
04.05.2006 11:00   22.028   20.040   19.294   18.915  778.802  145.831  492.663
04.05.2006 11:10   22.305   20.381   19.531   19.012  757.962  141.494  472.931
04.05.2006 11:20   22.419   20.404   19.676   19.157  759.518  141.886  473.587
04.05.2006 11:30   22.436   20.539   19.827   19.304  732.497  135.665  454.348
04.05.2006 11:40   22.819   20.958   20.160   19.623  717.766  132.717  443.501
04.05.2006 11:50   22.989   21.252   20.379   20.025  652.293  120.362  396.545
04.05.2006 12:00   22.934   21.452   20.627   20.066  656.083  121.628  395.115
04.05.2006 12:10   23.331   21.481   20.748   20.288  676.024  125.883  410.719
04.05.2006 12:20   23.504   21.556   20.853   20.358  669.292  124.642  406.456
04.05.2006 12:30   23.680   21.756   21.150   20.657  736.570  137.802  455.160
04.05.2006 12:40   23.862   22.289   21.545   20.924  709.172  132.408  433.451
04.05.2006 12:50   24.314   22.399   21.703   21.093  731.401  137.989  449.328
04.05.2006 13:00   24.545   22.707   21.965   21.267  702.336  133.025  429.368
04.05.2006 13:10   24.439   22.673   21.988   21.245  603.396  113.389  357.456
04.05.2006 13:20   24.785   23.055   22.353   21.591  697.871  132.487  421.445
04.05.2006 13:30   25.043   23.230   22.526   21.800  676.126  128.889  410.984
04.05.2006 13:40   24.836   23.294   22.595   21.954  486.000   93.696  265.467
04.05.2006 13:50   24.981   23.441   22.816   22.078  520.597   98.714  296.710
04.05.2006 14:00   24.963   23.508   22.899   22.105  496.077   95.261  281.253
04.05.2006 14:10   25.217   23.849   23.189   22.509  512.351   99.467  291.183
04.05.2006 14:20   25.465   24.132   23.438   22.707  506.679   99.308  286.897
04.05.2006 14:30   25.578   24.163   23.562   22.759  527.688  104.764  301.841
04.05.2006 14:40   25.784   24.343   23.759   22.865  542.460  108.456  311.114
04.05.2006 14:50   26.020   24.356   23.918   23.040  536.320  107.773  308.200
04.05.2006 15:00   25.980   24.582   23.977   23.125  559.857  113.501  323.948
04.05.2006 15:10   26.369   24.865   24.310   23.296  630.130  130.516  372.978
04.05.2006 15:20   26.390   24.873   24.383   23.455  598.040  124.169  349.534
04.05.2006 15:30   26.274   24.873   24.499   23.450  560.859  116.632  323.761
04.05.2006 15:40   26.441   25.043   24.615   23.696  558.256  117.675  320.030
04.05.2006 15:50   26.548   25.171   24.786   23.778  504.393  106.859  282.634
04.05.2006 16:00   26.621   25.557   24.908   23.953  489.810  105.501  271.774
04.05.2006 16:10   26.690   25.550   24.870   24.005  408.252   86.785  217.036
04.05.2006 16:20   26.590   25.552   24.844   24.008  428.967   93.859  229.047
04.05.2006 16:30   26.335   25.157   24.784   23.765  406.190   89.706  215.389
04.05.2006 16:40   26.451   25.277   24.675   23.854  363.360   79.812  187.070
04.05.2006 16:50   26.295   25.290   24.699   23.821  335.860   73.834  167.753
04.05.2006 17:00   26.112   25.107   24.690   23.763  309.729   68.082  151.321
04.05.2006 17:10   25.931   24.983   24.439   23.569  268.178   57.293  126.183
04.05.2006 17:20   25.739   24.883   24.303   23.523  261.694   54.467  124.742
04.05.2006 17:30   25.678   24.740   24.255   23.404  225.174   44.857  101.838
04.05.2006 17:40   25.421   24.656   24.178   23.354  194.209   36.158   83.777
04.05.2006 17:50   25.180   24.538   24.012   23.261  156.095   29.165   56.091
04.05.2006 18:00   24.948   24.422   23.897   23.204  127.058   24.823   32.885
04.05.2006 18:10   24.792   24.281   23.731   23.095  110.038   20.987   22.406
04.05.2006 18:20   24.540   24.112   23.573   23.001   93.536   17.944   10.773
04.05.2006 18:30   24.248   23.986   23.376   22.873   80.203   15.605    2.711
04.05.2006 18:40   24.245   23.845   23.313   22.808   68.844   13.500   -4.455
04.05.2006 18:50   23.963   23.681   23.139   22.688   56.262   11.265  -12.060
04.05.2006 19:00   23.842   23.454   22.905   22.522   42.739    8.523  -19.731
04.05.2006 19:10   23.531   23.214   22.715   22.441   30.805    5.998  -25.473
04.05.2006 19:20   23.297   23.012   22.611   22.408   22.203    4.398  -30.339
04.05.2006 19:30   23.090   22.798   22.458   22.382   13.109    2.525  -35.735
04.05.2006 19:40   22.747   22.561   22.248   22.229    3.541    0.301  -40.543
04.05.2006 19:50   22.451   22.378   22.114   22.072   -1.797   -1.029  -41.410
04.05.2006 20:00   22.166   22.213   22.030   21.956   -3.780   -1.691  -39.905
04.05.2006 20:10   21.843   22.124   21.885   21.886   -4.224   -1.635  -38.135
04.05.2006 20:20   21.666   21.923   21.710   21.802   -4.403   -1.660  -36.442
04.05.2006 20:30   21.701   21.710   21.548   21.752   -3.969   -1.329  -37.444
04.05.2006 20:40   21.385   21.520   21.500   21.731   -4.066   -1.420  -35.338
04.05.2006 20:50   21.163   21.261   21.457   21.519   -3.681   -1.146  -36.432
04.05.2006 21:00   20.968   21.077   21.290   21.314   -3.985   -1.437  -34.452
04.05.2006 21:10   20.572   21.024   21.142   21.252   -4.242   -1.829  -33.704
04.05.2006 21:20   20.295   20.878   21.126   21.107   -4.385   -1.759  -35.283
04.05.2006 21:30   20.147   20.792   21.079   20.995   -4.046   -1.386  -36.034
04.05.2006 21:40   19.866   20.518   20.858   20.799   -4.421   -1.741  -35.749
04.05.2006 21:50   19.847   20.406   20.707   20.657   -4.164   -1.508  -37.022
04.05.2006 22:00   19.297   20.329   20.505   20.496   -4.328   -1.698  -36.792
04.05.2006 22:10   18.500   20.140   20.371   20.388   -4.877   -2.093  -36.192
04.05.2006 22:20   18.095   19.854   20.196   20.131   -5.089   -2.329  -36.443
04.05.2006 22:30   17.603   19.623   19.999   19.957   -4.998   -2.153  -36.855
04.05.2006 22:40   17.180   19.371   19.848   19.796   -4.944   -2.129  -36.449
04.05.2006 22:50   16.173   19.155   19.723   19.749   -5.028   -2.148  -37.093
04.05.2006 23:00   15.782   18.952   19.554   19.628   -4.970   -2.150  -36.156
04.05.2006 23:10   15.666   18.714   19.471   19.546   -4.596   -1.949  -35.370
