                   tem002   tem060   tem130   tem200   global   reflex   einstr   ausstr   bilanz
30.01.2006 15:50    1.731    2.000    1.435    0.873   42.765   37.253  280.688  322.271  -41.583
30.01.2006 16:00    1.244    1.962    1.473    0.908   38.286   33.301  275.892  315.915  -40.023
30.01.2006 16:10    1.208    1.671    1.244    0.790   34.049   30.043  269.267  310.484  -41.217
30.01.2006 16:20    1.029    1.299    0.987    0.648   29.273   26.358  264.462  306.475  -42.013
30.01.2006 16:30    0.954    1.269    0.826    0.755   24.006   22.099  259.735  300.228  -40.493
30.01.2006 16:40    0.849    1.284    0.718    0.971   19.334   18.432  253.888  294.561  -40.673
30.01.2006 16:50    0.860    1.226    0.618    0.912   14.503   14.885  248.787  290.629  -41.842
30.01.2006 17:00    0.605    1.093    0.586    0.724    9.269   10.727  244.820  286.632  -41.812
30.01.2006 17:10    0.387    0.986    0.551    0.516    4.174    6.715  240.893  282.463  -41.571
30.01.2006 17:20    0.197    0.819    0.388    0.597   -0.437    3.131  234.923  277.588  -42.664
30.01.2006 17:30   -0.199    0.629    0.351    0.725   -3.639    0.500  233.092  273.854  -40.762
30.01.2006 17:40   -0.860    0.469    0.277    0.787   -5.072   -0.999  231.654  271.261  -39.607
30.01.2006 17:50   -1.052    0.338    0.249    0.999   -5.498   -1.475  229.250  267.337  -38.087
30.01.2006 18:00   -1.444    0.182    0.424    1.165   -5.304   -1.557  229.296  267.102  -37.806
30.01.2006 18:10   -1.619   -0.037    0.565    1.314   -5.147   -1.532  228.965  266.069  -37.104
30.01.2006 18:20   -1.930   -0.276    0.547    1.293   -4.710   -1.256  227.452  264.111  -36.659
30.01.2006 18:30   -2.100   -0.480    1.126    1.255   -4.252   -1.055  227.232  263.860  -36.628
30.01.2006 18:40   -2.274   -0.312    1.491    1.177   -4.218   -1.060  227.970  263.887  -35.917
30.01.2006 18:50   -2.463    0.192    1.374    1.115   -4.395   -1.160  227.238  262.815  -35.578
30.01.2006 19:00   -2.169    0.127    1.386    1.069   -4.098   -0.893  225.710  260.672  -34.962
30.01.2006 19:10   -2.195    0.021    1.291    1.001   -3.853   -0.715  226.394  261.143  -34.749
30.01.2006 19:20   -2.266    0.049    1.221    1.013   -3.624   -0.779  227.454  261.642  -34.188
30.01.2006 19:30   -2.411   -0.398    1.074    1.020   -2.899   -0.093  226.949  261.640  -34.691
30.01.2006 19:40   -2.735   -0.555    0.655    0.911   -3.248   -0.445  226.719  261.358  -34.639
30.01.2006 19:50   -3.219   -0.905    0.200    0.683   -3.367   -0.662  226.936  261.465  -34.529
30.01.2006 20:00   -3.151   -0.943    0.141    0.617   -3.409   -0.645  226.185  261.004  -34.819
30.01.2006 20:10   -3.591   -1.291    0.451    0.674   -3.402   -0.703  225.692  260.621  -34.929
30.01.2006 20:20   -3.606   -1.376    0.599    0.671   -3.939   -1.063  223.402  258.230  -34.828
30.01.2006 20:30   -3.931   -0.907    0.405    0.563   -3.637   -0.719  222.931  257.801  -34.871
30.01.2006 20:40   -4.005   -0.782    0.297    0.432   -3.291   -0.562  225.314  259.953  -34.639
30.01.2006 20:50   -4.053   -0.607    0.261    0.383   -3.224   -0.476  223.837  258.129  -34.293
30.01.2006 21:00   -3.930   -0.658    0.199    0.440   -2.981   -0.086  223.050  257.906  -34.856
30.01.2006 21:10   -4.056   -0.526   -0.243    0.360   -3.204   -0.258  225.139  259.447  -34.308
30.01.2006 21:20   -3.923   -0.674   -0.391    0.227   -3.024   -0.296  222.219  256.009  -33.790
30.01.2006 21:30   -3.662   -0.378   -0.212    0.168   -3.018   -0.210  223.157  256.903  -33.746
30.01.2006 21:40   -4.077   -0.256   -0.085    0.403   -2.365    0.268  224.698  258.502  -33.804
30.01.2006 21:50   -3.773   -0.619   -0.067    0.433   -2.586   -0.057  222.400  256.727  -34.327
30.01.2006 22:00   -3.976   -1.081   -0.426    0.549   -3.123   -0.302  225.165  258.973  -33.808
30.01.2006 22:10   -3.811   -0.666   -0.211    0.445   -3.171   -0.206  223.826  257.272  -33.446
30.01.2006 22:20   -3.225   -0.823    0.169    0.763   -3.031    0.002  222.796  256.179  -33.383
30.01.2006 22:30   -3.269   -1.202    0.269    0.981   -2.913    0.173  224.411  258.412  -34.000
30.01.2006 22:40   -3.277   -1.318    0.237    0.998   -2.726    0.307  223.662  257.794  -34.131
30.01.2006 22:50   -2.992   -1.394    0.151    0.957   -2.887    0.245  223.887  258.120  -34.233
30.01.2006 23:00   -3.587   -1.748    0.200    0.987   -3.453   -0.372  227.096  261.222  -34.125
30.01.2006 23:10   -4.178   -1.878   -0.382    0.613   -2.733    0.001  225.144  258.817  -33.673
30.01.2006 23:20   -4.131   -2.011   -0.615    0.366   -2.842   -0.098  224.895  258.915  -34.020
30.01.2006 23:30   -3.678   -2.176   -0.698    0.227   -3.043   -0.226  221.577  255.601  -34.024
30.01.2006 23:40   -3.686   -2.336   -0.535    0.006   -2.486    0.226  224.082  257.768  -33.687
30.01.2006 23:50   -3.772   -2.404   -0.878   -0.021   -2.717   -0.108  224.112  258.260  -34.148
31.01.2006 00:00   -3.433   -2.370   -0.847    0.137   -2.911   -0.077  222.736  257.151  -34.415
31.01.2006 00:10   -3.481   -2.484   -0.319    0.042   -2.763    0.060  223.797  258.399  -34.602
31.01.2006 00:20   -3.387   -2.768   -0.628   -0.032   -2.635    0.439  223.499  260.373  -36.874
31.01.2006 00:30   -3.469   -3.028   -1.525   -0.306   -3.008    0.105  224.336  260.865  -36.529
31.01.2006 00:40   -4.183   -2.976   -1.803   -0.634   -2.899   -0.011  227.654  263.712  -36.059
31.01.2006 00:50   -4.742   -2.789   -0.857   -0.741   -3.414   -0.698  224.970  260.183  -35.213
31.01.2006 01:00   -4.888   -3.082   -1.377   -0.914   -4.013   -1.005  222.870  257.717  -34.847
31.01.2006 01:10   -5.048   -3.209   -0.981   -0.830   -3.812   -0.825  221.582  255.825  -34.242
31.01.2006 01:20   -5.328   -3.397   -1.491   -1.061   -3.930   -0.911  220.894  255.420  -34.525
31.01.2006 01:30   -5.658   -3.615   -1.600   -1.253   -3.548   -0.662  221.585  255.721  -34.137
31.01.2006 01:40   -5.806   -3.591   -1.826   -1.375   -3.782   -0.773  221.212  254.999  -33.787
31.01.2006 01:50   -6.026   -3.705   -2.031   -1.549   -3.655   -0.530  220.721  254.082  -33.361
31.01.2006 02:00   -6.203   -3.763   -2.142   -1.776   -3.037   -0.276  220.378  253.365  -32.986
31.01.2006 02:10   -6.234   -4.086   -2.488   -1.980   -2.944   -0.330  221.122  253.714  -32.592
31.01.2006 02:20   -6.136   -4.169   -2.656   -1.896   -2.920   -0.322  220.174  252.871  -32.696
31.01.2006 02:30   -5.877   -4.432   -3.072   -2.126   -2.871   -0.116  217.872  250.504  -32.631
31.01.2006 02:40   -5.721   -4.440   -2.660   -1.930   -2.705    0.062  218.577  251.721  -33.144
31.01.2006 02:50   -5.935   -4.449   -2.383   -1.889   -2.694    0.164  219.875  253.807  -33.932
31.01.2006 03:00   -6.136   -4.526   -2.903   -2.132   -2.600    0.138  219.362  252.911  -33.549
31.01.2006 03:10   -6.062   -4.538   -2.814   -2.261   -2.687    0.063  219.422  252.785  -33.363
31.01.2006 03:20   -5.890   -4.526   -2.738   -2.212   -2.915   -0.038  219.048  252.467  -33.418
31.01.2006 03:30   -5.401   -4.631   -2.978   -2.369   -2.895    0.112  220.014  254.164  -34.150
31.01.2006 03:40   -5.431   -4.734   -2.958   -2.697   -2.983    0.042  221.503  255.312  -33.809
31.01.2006 03:50   -5.905   -4.965   -3.447   -2.911   -3.333   -0.024  221.313  255.210  -33.897
31.01.2006 04:00   -5.859   -5.043   -3.771   -2.948   -3.160    0.118  220.006  253.707  -33.700
31.01.2006 04:10   -5.853   -5.082   -3.300   -2.840   -3.301   -0.152  220.310  254.249  -33.939
31.01.2006 04:20   -5.913   -5.125   -3.483   -2.911   -3.155   -0.030  218.641  252.537  -33.896
31.01.2006 04:30   -5.859   -5.500   -3.619   -2.900   -3.435   -0.168  220.115  253.795  -33.680
31.01.2006 04:40   -6.201   -5.750   -4.366   -3.073   -3.274   -0.027  220.835  254.478  -33.642
31.01.2006 04:50   -6.309   -5.805   -4.302   -3.119   -3.502   -0.265  220.270  253.670  -33.400
31.01.2006 05:00   -6.504   -5.776   -4.055   -3.289   -3.417   -0.191  220.557  253.793  -33.236
31.01.2006 05:10   -6.898   -5.645   -3.376   -3.315   -2.992    0.095  221.432  253.723  -32.291
31.01.2006 05:20   -6.809   -5.657   -3.421   -3.401   -3.009   -0.147  221.346  253.379  -32.033
31.01.2006 05:30   -6.948   -5.857   -3.584   -3.262   -3.264   -0.353  221.557  253.249  -31.692
31.01.2006 05:40   -7.362   -5.962   -3.537   -3.142   -3.060   -0.231  221.710  253.341  -31.631
31.01.2006 05:50   -7.368   -6.040   -3.701   -3.094   -3.252   -0.451  222.154  253.243  -31.089
31.01.2006 06:00   -7.434   -5.899   -4.011   -3.477   -3.421   -0.483  222.046  252.552  -30.506
31.01.2006 06:10   -7.602   -5.878   -4.185   -3.837   -3.189   -0.096  221.519  251.271  -29.752
31.01.2006 06:20   -7.504   -5.702   -4.176   -3.925   -3.232   -0.011  222.467  251.864  -29.396
31.01.2006 06:30   -7.482   -5.724   -3.951   -3.815   -3.230   -0.007  222.983  251.740  -28.757
31.01.2006 06:40   -7.416   -5.729   -4.257   -3.962   -2.753    0.199  223.341  251.806  -28.464
31.01.2006 06:50   -7.593   -5.774   -4.533   -4.079   -2.673    0.201  223.173  251.722  -28.549
