"HP4396A REV3.01"
"DATE: Nov 19 2002"



"CHANNEL: 1"
"MEASURE TYPE: S21"
"FORMAT TYPE: EXPANDED PHASE"
"NUMBER of POINTS: 201"
"SWEEP TIME:  70 ms"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER:  0 dBm"
"IF BANDWIDTH:  40 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
3.000000000000E+07	3.980840E+01	0.000000E+00
3.030000000000E+07	3.156580E+01	0.000000E+00
3.060000000000E+07	2.592761E+01	0.000000E+00
3.090000000000E+07	1.720102E+01	0.000000E+00
3.120000000000E+07	8.538218E+00	0.000000E+00
3.150000000000E+07	-1.521505E+00	0.000000E+00
3.180000000000E+07	-1.421306E+01	0.000000E+00
3.210000000000E+07	-2.860216E+01	0.000000E+00
3.240000000000E+07	-4.268092E+01	0.000000E+00
3.270000000000E+07	-5.851741E+01	0.000000E+00
3.300000000000E+07	-7.444675E+01	0.000000E+00
3.330000000000E+07	-8.987933E+01	0.000000E+00
3.360000000000E+07	-1.037603E+02	0.000000E+00
3.390000000000E+07	-1.161755E+02	0.000000E+00
3.420000000000E+07	-1.278325E+02	0.000000E+00
3.450000000000E+07	-1.381384E+02	0.000000E+00
3.480000000000E+07	-1.481281E+02	0.000000E+00
3.510000000000E+07	-1.576354E+02	0.000000E+00
3.540000000000E+07	-1.667090E+02	0.000000E+00
3.570000000000E+07	-1.758989E+02	0.000000E+00
3.600000000000E+07	-1.851773E+02	0.000000E+00
3.630000000000E+07	-1.947455E+02	0.000000E+00
3.660000000000E+07	-2.050226E+02	0.000000E+00
3.690000000000E+07	-2.159743E+02	0.000000E+00
3.720000000000E+07	-2.273735E+02	0.000000E+00
3.750000000000E+07	-2.401976E+02	0.000000E+00
3.780000000000E+07	-2.544187E+02	0.000000E+00
3.810000000000E+07	-2.701086E+02	0.000000E+00
3.840000000000E+07	-2.871882E+02	0.000000E+00
3.870000000000E+07	-3.052748E+02	0.000000E+00
3.900000000000E+07	-3.235795E+02	0.000000E+00
3.930000000000E+07	-3.416280E+02	0.000000E+00
3.960000000000E+07	-3.588816E+02	0.000000E+00
3.990000000000E+07	-3.752049E+02	0.000000E+00
4.020000000000E+07	-3.910658E+02	0.000000E+00
4.050000000000E+07	-4.059512E+02	0.000000E+00
4.080000000000E+07	-4.206914E+02	0.000000E+00
4.110000000000E+07	-4.354650E+02	0.000000E+00
4.140000000000E+07	-4.502386E+02	0.000000E+00
4.170000000000E+07	-4.650202E+02	0.000000E+00
4.200000000000E+07	-4.799636E+02	0.000000E+00
4.230000000000E+07	-4.951482E+02	0.000000E+00
4.260000000000E+07	-5.102246E+02	0.000000E+00
4.290000000000E+07	-5.253030E+02	0.000000E+00
4.320000000000E+07	-5.404958E+02	0.000000E+00
4.350000000000E+07	-5.552650E+02	0.000000E+00
4.380000000000E+07	-5.697661E+02	0.000000E+00
4.410000000000E+07	-5.837155E+02	0.000000E+00
4.440000000000E+07	-5.974711E+02	0.000000E+00
4.470000000000E+07	-6.105815E+02	0.000000E+00
4.500000000000E+07	-6.232358E+02	0.000000E+00
4.530000000000E+07	-6.355951E+02	0.000000E+00
4.560000000000E+07	-6.468074E+02	0.000000E+00
4.590000000000E+07	-6.579230E+02	0.000000E+00
4.620000000000E+07	-6.684883E+02	0.000000E+00
4.650000000000E+07	-6.786190E+02	0.000000E+00
4.680000000000E+07	-6.887294E+02	0.000000E+00
4.710000000000E+07	-6.980073E+02	0.000000E+00
4.740000000000E+07	-7.070540E+02	0.000000E+00
4.770000000000E+07	-7.160635E+02	0.000000E+00
4.800000000000E+07	-7.246570E+02	0.000000E+00
4.830000000000E+07	-7.333105E+02	0.000000E+00
4.860000000000E+07	-7.416357E+02	0.000000E+00
4.890000000000E+07	-7.501094E+02	0.000000E+00
4.920000000000E+07	-7.583625E+02	0.000000E+00
4.950000000000E+07	-7.666154E+02	0.000000E+00
4.980000000000E+07	-7.751060E+02	0.000000E+00
5.010000000000E+07	-7.832085E+02	0.000000E+00
5.040000000000E+07	-7.916227E+02	0.000000E+00
5.070000000000E+07	-8.000339E+02	0.000000E+00
5.100000000000E+07	-8.084714E+02	0.000000E+00
5.130000000000E+07	-8.171246E+02	0.000000E+00
5.160000000000E+07	-8.257198E+02	0.000000E+00
5.190000000000E+07	-8.344355E+02	0.000000E+00
5.220000000000E+07	-8.431584E+02	0.000000E+00
5.250000000000E+07	-8.519144E+02	0.000000E+00
5.280000000000E+07	-8.608210E+02	0.000000E+00
5.310000000000E+07	-8.695979E+02	0.000000E+00
5.340000000000E+07	-8.786616E+02	0.000000E+00
5.370000000000E+07	-8.873942E+02	0.000000E+00
5.400000000000E+07	-8.964659E+02	0.000000E+00
5.430000000000E+07	-9.053748E+02	0.000000E+00
5.460000000000E+07	-9.143481E+02	0.000000E+00
5.490000000000E+07	-9.233434E+02	0.000000E+00
5.520000000000E+07	-9.325842E+02	0.000000E+00
5.550000000000E+07	-9.416375E+02	0.000000E+00
5.580000000000E+07	-9.505588E+02	0.000000E+00
5.610000000000E+07	-9.596381E+02	0.000000E+00
5.640000000000E+07	-9.687144E+02	0.000000E+00
5.670000000000E+07	-9.776155E+02	0.000000E+00
5.700000000000E+07	-9.869180E+02	0.000000E+00
5.730000000000E+07	-9.960028E+02	0.000000E+00
5.760000000000E+07	-1.005234E+03	0.000000E+00
5.790000000000E+07	-1.014338E+03	0.000000E+00
5.820000000000E+07	-1.023350E+03	0.000000E+00
5.850000000000E+07	-1.032362E+03	0.000000E+00
5.880000000000E+07	-1.041157E+03	0.000000E+00
5.910000000000E+07	-1.049855E+03	0.000000E+00
5.940000000000E+07	-1.058341E+03	0.000000E+00
5.970000000000E+07	-1.066979E+03	0.000000E+00
6.000000000000E+07	-1.075182E+03	0.000000E+00
6.030000000000E+07	-1.083224E+03	0.000000E+00
6.060000000000E+07	-1.091295E+03	0.000000E+00
6.090000000000E+07	-1.099108E+03	0.000000E+00
6.120000000000E+07	-1.106722E+03	0.000000E+00
6.150000000000E+07	-1.114230E+03	0.000000E+00
6.180000000000E+07	-1.121479E+03	0.000000E+00
6.210000000000E+07	-1.128780E+03	0.000000E+00
6.240000000000E+07	-1.135882E+03	0.000000E+00
6.270000000000E+07	-1.142646E+03	0.000000E+00
6.300000000000E+07	-1.149786E+03	0.000000E+00
6.330000000000E+07	-1.156789E+03	0.000000E+00
6.360000000000E+07	-1.163701E+03	0.000000E+00
6.390000000000E+07	-1.170622E+03	0.000000E+00
6.420000000000E+07	-1.177431E+03	0.000000E+00
