  14.75		-30.0
  14.7		-30.0
  13.7 		-30.8
  12.7 		-37.4
  11.7 		-38.8
  10.7 		-40.7 
  9.7  		-41.8
  8.7  		-43.6
  7.7  		-41.3
  6.7  		-40.8
  6.65 		-40.8
