"HP4396A REV3.01"
"DATE: Nov 19 2002"



"CHANNEL: 1"
"MEASURE TYPE: S21"
"FORMAT TYPE: EXPANDED PHASE"
"NUMBER of POINTS: 201"
"SWEEP TIME:  70 ms"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER:  0 dBm"
"IF BANDWIDTH:  40 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
3.000000000000E+07	4.527681E+01	0.000000E+00
3.030000000000E+07	3.992216E+01	0.000000E+00
3.060000000000E+07	3.017719E+01	0.000000E+00
3.090000000000E+07	2.492366E+01	0.000000E+00
3.120000000000E+07	1.401098E+01	0.000000E+00
3.150000000000E+07	5.189240E+00	0.000000E+00
3.180000000000E+07	-5.157139E+00	0.000000E+00
3.210000000000E+07	-1.421607E+01	0.000000E+00
3.240000000000E+07	-2.749469E+01	0.000000E+00
3.270000000000E+07	-4.177814E+01	0.000000E+00
3.300000000000E+07	-5.715224E+01	0.000000E+00
3.330000000000E+07	-7.332608E+01	0.000000E+00
3.360000000000E+07	-8.870377E+01	0.000000E+00
3.390000000000E+07	-1.034577E+02	0.000000E+00
3.420000000000E+07	-1.166618E+02	0.000000E+00
3.450000000000E+07	-1.288137E+02	0.000000E+00
3.480000000000E+07	-1.399665E+02	0.000000E+00
3.510000000000E+07	-1.500750E+02	0.000000E+00
3.540000000000E+07	-1.598477E+02	0.000000E+00
3.570000000000E+07	-1.697293E+02	0.000000E+00
3.600000000000E+07	-1.790080E+02	0.000000E+00
3.630000000000E+07	-1.886972E+02	0.000000E+00
3.660000000000E+07	-1.985479E+02	0.000000E+00
3.690000000000E+07	-2.087625E+02	0.000000E+00
3.720000000000E+07	-2.197017E+02	0.000000E+00
3.750000000000E+07	-2.314913E+02	0.000000E+00
3.780000000000E+07	-2.444705E+02	0.000000E+00
3.810000000000E+07	-2.585300E+02	0.000000E+00
3.840000000000E+07	-2.740584E+02	0.000000E+00
3.870000000000E+07	-2.904662E+02	0.000000E+00
3.900000000000E+07	-3.076289E+02	0.000000E+00
3.930000000000E+07	-3.251520E+02	0.000000E+00
3.960000000000E+07	-3.424003E+02	0.000000E+00
3.990000000000E+07	-3.587685E+02	0.000000E+00
4.020000000000E+07	-3.748477E+02	0.000000E+00
4.050000000000E+07	-3.900193E+02	0.000000E+00
4.080000000000E+07	-4.050844E+02	0.000000E+00
4.110000000000E+07	-4.198661E+02	0.000000E+00
4.140000000000E+07	-4.344127E+02	0.000000E+00
4.170000000000E+07	-4.490731E+02	0.000000E+00
4.200000000000E+07	-4.638020E+02	0.000000E+00
4.230000000000E+07	-4.787195E+02	0.000000E+00
4.260000000000E+07	-4.938793E+02	0.000000E+00
4.290000000000E+07	-5.091502E+02	0.000000E+00
4.320000000000E+07	-5.242339E+02	0.000000E+00
4.350000000000E+07	-5.393682E+02	0.000000E+00
4.380000000000E+07	-5.541341E+02	0.000000E+00
4.410000000000E+07	-5.690009E+02	0.000000E+00
4.440000000000E+07	-5.830671E+02	0.000000E+00
4.470000000000E+07	-5.968434E+02	0.000000E+00
4.500000000000E+07	-6.103800E+02	0.000000E+00
4.530000000000E+07	-6.231078E+02	0.000000E+00
4.560000000000E+07	-6.355335E+02	0.000000E+00
4.590000000000E+07	-6.472768E+02	0.000000E+00
4.620000000000E+07	-6.583993E+02	0.000000E+00
4.650000000000E+07	-6.691644E+02	0.000000E+00
4.680000000000E+07	-6.793907E+02	0.000000E+00
4.710000000000E+07	-6.893068E+02	0.000000E+00
4.740000000000E+07	-6.989457E+02	0.000000E+00
4.770000000000E+07	-7.081016E+02	0.000000E+00
4.800000000000E+07	-7.172328E+02	0.000000E+00
4.830000000000E+07	-7.258753E+02	0.000000E+00
4.860000000000E+07	-7.346901E+02	0.000000E+00
4.890000000000E+07	-7.431934E+02	0.000000E+00
4.920000000000E+07	-7.516370E+02	0.000000E+00
4.950000000000E+07	-7.599457E+02	0.000000E+00
4.980000000000E+07	-7.681815E+02	0.000000E+00
5.010000000000E+07	-7.767405E+02	0.000000E+00
5.040000000000E+07	-7.849941E+02	0.000000E+00
5.070000000000E+07	-7.933251E+02	0.000000E+00
5.100000000000E+07	-8.019562E+02	0.000000E+00
5.130000000000E+07	-8.103032E+02	0.000000E+00
5.160000000000E+07	-8.189587E+02	0.000000E+00
5.190000000000E+07	-8.277039E+02	0.000000E+00
5.220000000000E+07	-8.362455E+02	0.000000E+00
5.250000000000E+07	-8.449253E+02	0.000000E+00
5.280000000000E+07	-8.538212E+02	0.000000E+00
5.310000000000E+07	-8.625673E+02	0.000000E+00
5.340000000000E+07	-8.715145E+02	0.000000E+00
5.370000000000E+07	-8.801437E+02	0.000000E+00
5.400000000000E+07	-8.891270E+02	0.000000E+00
5.430000000000E+07	-8.979160E+02	0.000000E+00
5.460000000000E+07	-9.067526E+02	0.000000E+00
