//Det no.	X Cord(m)	Y Cord(m)	Z Cord(m)
1		-20		-50		0
2		-30		-50		0
3		20		-50		0
4		30		-50		0
5		20		50		0
6		30		50		0
7		-20		50		0
8		-30		50		0
9		0		-100		0
10		200		0		0
11		200		100		0
12		200		-100		0
13		-200		0		0
14		-200		100		0
15		-200		-100		0
16		-100		200		0
17		0		200		0
18		100		200		0
19		-200		0		0
20		100		-200		0
