                   tem002   tem060   tem130   tem200   global   reflex   bilanz
25.04.2006 03:20   11.548   14.380   14.909   14.778   -2.035   -0.415   -8.482
25.04.2006 03:30   11.287   14.802   14.867   14.632   -1.569   -0.330   -7.707
25.04.2006 03:40   11.262   14.981   14.632   14.401   -1.251   -0.174   -7.575
25.04.2006 03:50   11.364   14.658   14.445   14.180   -1.175   -0.035   -8.451
25.04.2006 04:00   11.294   14.709   14.324   14.483   -1.031    0.019   -7.037
25.04.2006 04:10   11.566   14.181   14.093   14.256   -0.917    0.055   -8.348
25.04.2006 04:20   12.020   12.598   13.147   13.362   -1.054    0.779  -10.163
25.04.2006 04:30   11.476   13.039   12.751   13.119   -1.136    0.270   -8.515
25.04.2006 04:40   11.467   12.790   12.669   13.329   -1.095    0.041   -7.373
25.04.2006 04:50   11.581   12.596   12.684   13.158   -0.927    0.058   -6.519
25.04.2006 05:00   11.614   12.317   13.025   13.054   -0.810    0.209   -6.911
25.04.2006 05:10   11.379   12.418   13.001   12.971   -0.642    0.210   -6.529
25.04.2006 05:20   11.416   12.191   12.805   13.061   -0.253    0.145   -7.324
25.04.2006 05:30   11.239   13.610   13.489   13.858    0.985    0.243   -6.249
25.04.2006 05:40   11.121   13.618   13.554   14.261    4.443    0.771   -6.483
25.04.2006 05:50   11.121   13.797   13.982   14.894   10.547    1.914   -7.646
25.04.2006 06:00   11.157   13.975   14.011   14.753   16.183    2.911   -3.940
25.04.2006 06:10   11.164   13.718   14.139   14.994   19.521    3.555    3.989
25.04.2006 06:20   11.323   13.182   14.059   15.073   24.165    4.580    6.176
25.04.2006 06:30   11.471   12.934   14.034   14.258   37.835    7.200   11.827
25.04.2006 06:40   11.648   13.074   14.024   14.088   43.528    8.377   15.461
25.04.2006 06:50   11.789   13.814   14.243   14.068   47.239    9.114   18.480
25.04.2006 07:00   11.889   13.683   14.223   14.124   41.977    8.294   15.500
25.04.2006 07:10   12.091   13.352   13.923   14.216   50.296    9.669   20.862
25.04.2006 07:20   12.384   13.309   13.745   14.249   49.428    9.516   20.527
25.04.2006 07:30   12.316   13.083   13.536   14.183   44.666    8.685   17.345
25.04.2006 07:40   12.595   12.947   13.521   14.024   60.912   11.687   27.114
25.04.2006 07:50   12.993   12.849   13.197   13.686   85.753   16.385   41.322
25.04.2006 08:00   13.360   12.902   13.228   13.825  106.314   20.281   54.280
25.04.2006 08:10   13.740   13.076   13.284   13.771  100.566   19.789   50.843
25.04.2006 08:20   13.741   13.212   13.201   13.629   97.431   18.879   48.303
25.04.2006 08:30   13.996   13.200   13.389   13.709  125.238   23.555   66.905
25.04.2006 08:40   14.193   13.552   13.806   14.064  119.179   22.459   62.870
25.04.2006 08:50   14.486   13.789   14.048   14.266  154.558   28.931   86.125
25.04.2006 09:00   15.014   14.123   14.137   14.350  227.100   42.114  134.042
25.04.2006 09:10   15.627   14.693   14.143   14.677  316.470   60.269  196.192
25.04.2006 09:20   16.259   15.022   14.186   13.919  286.782   53.762  177.353
25.04.2006 09:30   16.195   15.099   14.312   14.028  298.632   55.827  184.284
25.04.2006 09:40   16.345   15.355   14.494   14.295  337.069   62.277  205.992
25.04.2006 09:50   16.835   15.656   14.806   14.604  376.850   70.256  234.916
25.04.2006 10:00   16.972   15.945   15.079   14.789  495.765   95.038  319.107
25.04.2006 10:10   17.157   16.072   15.248   15.008  386.259   71.836  246.237
25.04.2006 10:20   17.076   15.896   15.105   14.810  297.311   55.584  184.375
25.04.2006 10:30   16.874   15.896   15.097   14.809  291.483   54.357  179.478
25.04.2006 10:40   17.154   15.987   15.205   14.893  290.777   54.460  178.614
25.04.2006 10:50   17.219   16.045   15.279   14.962  320.605   60.166  199.344
25.04.2006 11:00   17.276   16.243   15.457   15.184  339.193   63.251  212.878
25.04.2006 11:10   17.503   16.317   15.574   15.327  325.793   61.013  196.862
25.04.2006 11:20   17.651   16.611   15.756   15.534  358.438   66.807  221.295
25.04.2006 11:30   18.025   16.916   16.005   15.673  369.239   69.035  229.365
25.04.2006 11:40   18.361   17.109   16.311   15.954  582.980  110.687  374.143
25.04.2006 11:50   18.973   17.405   16.416   16.101  858.352  164.734  570.730
25.04.2006 12:00   19.489   17.628   16.536   16.300 1005.565  193.295  679.978
25.04.2006 12:10   19.717   17.539   16.753   16.439  920.133  174.249  616.455
25.04.2006 12:20   19.549   17.580   16.812   16.500  777.407  145.225  500.483
25.04.2006 12:30   19.453   17.903   17.068   16.745  737.422  137.147  469.176
25.04.2006 12:40   19.745   18.251   17.271   16.934  744.630  139.687  474.435
25.04.2006 12:50   19.742   18.287   17.315   16.742  535.248   98.464  319.845
25.04.2006 13:00   19.229   18.034   17.197   16.762  439.562   79.309  249.974
25.04.2006 13:10   19.112   18.051   17.198   16.818  433.445   78.052  245.203
25.04.2006 13:20   19.382   18.126   17.356   16.953  428.148   77.332  239.363
25.04.2006 13:30   19.446   18.324   17.369   16.964  471.565   86.351  269.306
25.04.2006 13:40   19.940   18.662   17.737   17.224  648.328  123.134  398.525
25.04.2006 13:50   20.259   18.887   17.949   17.607  734.578  144.361  453.575
25.04.2006 14:00   20.933   19.309   18.420   18.230  797.878  155.246  512.612
25.04.2006 14:10   20.874   19.646   18.852   18.381  714.800  138.812  451.681
25.04.2006 14:20   21.535   19.985   19.084   18.509  853.021  169.311  545.715
25.04.2006 14:30   21.277   19.925   19.145   18.486  819.452  165.521  529.379
25.04.2006 14:40   20.904   20.029   19.081   18.474  697.323  141.370  424.308
25.04.2006 14:50   21.318   20.162   19.244   18.649  656.905  133.028  382.336
25.04.2006 15:00   21.442   20.188   19.290   18.606  545.126  106.559  317.684
25.04.2006 15:10   21.204   19.884   19.107   18.565  598.404  120.372  364.631
25.04.2006 15:20   21.404   20.465   19.440   18.915  550.195  111.488  338.997
25.04.2006 15:30   20.978   20.091   19.387   18.958  449.019   88.623  271.519
25.04.2006 15:40   21.514   20.517   19.583   19.203  450.275   91.598  269.778
25.04.2006 15:50   21.059   20.228   19.420   18.939  254.203   44.256  140.312
25.04.2006 16:00   21.232   20.288   19.546   19.170  369.406   75.886  213.905
25.04.2006 16:10   21.122   20.250   19.424   19.077  245.762   44.669  128.179
25.04.2006 16:20   21.577   20.745   19.917   19.463  418.272   95.364  233.702
25.04.2006 16:30   21.702   20.868   20.029   19.573  259.557   52.855  120.278
25.04.2006 16:40   21.335   20.522   19.641   19.212  215.693   45.533   87.660
25.04.2006 16:50   21.490   20.513   19.756   19.222  358.935   89.262  175.978
25.04.2006 17:00   21.699   20.731   19.794   19.284  367.852   93.632  191.480
25.04.2006 17:10   21.690   20.483   19.749   19.339  352.251   84.681  188.418
25.04.2006 17:20   21.770   20.605   19.769   19.437  233.242   39.042  125.642
25.04.2006 17:30   21.099   20.404   19.691   19.301   92.007   12.364   14.385
25.04.2006 17:40   20.793   20.492   19.820   19.324  101.521   13.228   19.001
25.04.2006 17:50   20.883   20.519   19.794   19.344   68.580    9.853   -7.174
25.04.2006 18:00   20.350   20.288   19.560   19.223   63.107    7.294   -5.923
25.04.2006 18:10   20.071   20.167   19.521   19.255   57.728    6.765   -8.142
25.04.2006 18:20   20.001   20.161   19.499   19.157   48.641    6.192  -14.086
25.04.2006 18:30   19.746   19.902   19.272   18.958   45.143    6.288  -13.395
25.04.2006 18:40   19.272   19.625   19.084   18.770   44.266    7.005  -10.507
25.04.2006 18:50   18.918   19.448   18.871   18.661   30.327    3.754  -22.354
25.04.2006 19:00   18.252   19.308   18.676   18.443   17.134    0.863  -30.051
25.04.2006 19:10   17.609   19.135   18.523   18.227    8.320   -0.954  -34.855
25.04.2006 19:20   17.242   19.037   18.433   18.128    2.688   -1.676  -36.483
25.04.2006 19:30   17.016   18.865   18.308   18.046   -0.611   -1.801  -34.766
25.04.2006 19:40   16.655   18.639   18.153   17.822   -2.498   -1.920  -30.051
25.04.2006 19:50   16.203   18.480   18.063   17.921   -3.304   -2.022  -22.822
25.04.2006 20:00   16.108   18.306   18.005   17.991   -2.725   -1.502  -18.692
25.04.2006 20:10   15.880   18.195   17.985   17.988   -2.606   -1.129  -21.534
25.04.2006 20:20   15.897   18.048   17.801   17.800   -2.831   -0.908  -30.254
25.04.2006 20:30   15.377   17.999   17.634   17.677   -3.577   -1.092  -35.321
25.04.2006 20:40   15.073   17.951   17.672   17.569   -3.946   -1.358  -36.650
25.04.2006 20:50   14.660   17.838   17.634   17.489   -4.264   -1.531  -37.087
25.04.2006 21:00   14.381   17.657   17.495   17.472   -4.202   -1.479  -36.704
25.04.2006 21:10   14.350   17.498   17.538   17.442   -3.966   -1.258  -36.296
25.04.2006 21:20   13.964   17.504   17.507   17.356   -3.975   -1.335  -35.652
25.04.2006 21:30   13.733   17.362   17.405   17.391   -3.929   -1.266  -35.997
25.04.2006 21:40   13.762   17.170   17.232   17.293   -3.506   -0.966  -35.253
25.04.2006 21:50   13.815   17.183   17.275   17.274   -2.910   -0.510  -35.743
25.04.2006 22:00   13.458   17.033   17.225   17.270   -3.135   -0.778  -35.038
25.04.2006 22:10   13.245   16.795   17.049   17.246   -3.216   -0.839  -35.112
25.04.2006 22:20   13.216   16.448   16.433   16.845   -2.813   -0.446  -35.941
25.04.2006 22:30   12.780   16.056   16.775   17.153   -3.067   -0.686  -35.297
25.04.2006 22:40   12.271   15.879   16.919   17.099   -3.296   -0.980  -34.898
25.04.2006 22:50   12.012   16.038   17.054   17.012   -3.272   -0.980  -33.579
25.04.2006 23:00   11.715   16.360   17.175   16.882   -2.839   -0.772  -32.848
25.04.2006 23:10   11.790   15.823   17.087   16.936   -3.005   -0.824  -33.561
25.04.2006 23:20   11.639   15.612   17.048   17.045   -2.893   -0.730  -31.966
25.04.2006 23:30   11.794   15.457   16.983   16.988   -2.675   -0.571  -32.195
25.04.2006 23:40   11.386   15.355   16.239   16.645   -2.206   -0.212  -33.498
25.04.2006 23:50   11.180   15.072   16.262   16.378   -2.047   -0.174  -33.639
26.04.2006 00:00   11.038   15.107   16.318   16.266   -2.057   -0.135  -33.489
26.04.2006 00:10   11.074   15.235   16.320   16.542   -2.060   -0.132  -32.194
26.04.2006 00:20   11.193   14.950   16.188   16.705   -1.770   -0.012  -32.045
26.04.2006 00:30   11.404   14.356   15.989   16.458   -1.613    0.039  -34.169
26.04.2006 00:40   11.312   14.157   15.641   16.186   -1.733    0.007  -33.937
26.04.2006 00:50   11.135   14.238   15.531   16.274   -1.972   -0.175  -30.674
26.04.2006 01:00   11.132   14.031   15.545   16.557   -1.553   -0.202  -21.818
26.04.2006 01:10   11.071   14.194   15.602   16.203   -1.086   -0.090  -18.912
26.04.2006 01:20   11.217   14.115   15.349   15.468   -0.600   -0.004   -9.754
26.04.2006 01:30   11.401   14.116   15.466   15.689   -0.261    0.107   -7.735
26.04.2006 01:40   11.528   14.269   15.440   15.579   -0.082    0.219   -7.706
26.04.2006 01:50   11.649   14.489   15.464   15.719   -0.041    0.299   -7.953
26.04.2006 02:00   11.710   14.337   15.333   15.483   -0.245    0.380   -9.836
26.04.2006 02:10   11.791   14.143   14.874   15.448   -0.481    0.407  -11.077
26.04.2006 02:20   11.734   14.081   14.436   15.095   -0.601    0.507  -14.566
26.04.2006 02:30   11.707   13.997   14.212   15.122   -1.059    0.331  -18.755
26.04.2006 02:40   11.604   13.785   14.311   15.245   -1.105    0.142  -15.382
26.04.2006 02:50   11.590   13.789   14.798   15.322   -0.982    0.186  -14.229
26.04.2006 03:00   11.657   13.858   14.818   15.568   -0.984    0.276  -15.557
26.04.2006 03:10   11.667   13.882   14.624   15.438   -0.902    0.394  -16.263
26.04.2006 03:20   11.838   13.970   14.536   15.153   -0.960    0.492  -19.073
26.04.2006 03:30   11.688   14.082   14.550   15.003   -1.160    0.267  -15.335
26.04.2006 03:40   11.807   14.083   14.585   15.227   -0.285    0.145   -0.454
26.04.2006 03:50   12.461   14.035   14.426   15.150    0.350    0.851   -1.730
26.04.2006 04:00   12.760   14.047   14.093   14.746    0.285    1.235   -5.032
26.04.2006 04:10   12.908   14.068   13.939   14.785    0.021    1.101   -8.238
26.04.2006 04:20   13.034   14.035   13.824   14.463   -0.481    0.709  -12.229
26.04.2006 04:30   12.911   13.964   13.944   14.820   -0.602    0.632  -12.318
26.04.2006 04:40   13.144   13.875   13.762   14.665   -0.589    0.727  -13.594
26.04.2006 04:50   13.121   13.836   13.579   13.841   -0.616    0.689  -13.257
26.04.2006 05:00   13.179   13.784   13.507   13.549   -0.550    0.651  -14.585
26.04.2006 05:10   13.084   13.815   13.425   13.359   -0.365    0.564  -18.949
26.04.2006 05:20   12.846   13.761   13.402   13.308    0.347    0.251  -24.557
26.04.2006 05:30   12.697   13.735   13.363   13.184    3.135    0.552  -25.199
26.04.2006 05:40   12.693   13.694   13.234   13.022   10.825    2.134  -21.292
26.04.2006 05:50   12.778   13.644   13.250   13.135   21.941    4.787  -18.153
26.04.2006 06:00   12.965   13.650   13.230   13.089   32.963    6.918  -12.686
26.04.2006 06:10   12.806   13.630   13.187   13.006   47.561   10.131   -4.706
26.04.2006 06:20   12.816   13.699   13.200   12.988   57.781   12.369   12.749
26.04.2006 06:30   13.284   13.695   13.116   12.846   71.125   14.946   22.430
26.04.2006 06:40   13.732   13.872   13.237   12.921   98.602   21.128   42.670
26.04.2006 06:50   14.629   14.041   13.316   12.985  102.798   22.793   54.124
26.04.2006 07:00   14.705   13.919   13.185   12.976   55.516   12.749   26.638
26.04.2006 07:10   14.482   13.745   13.043   12.953   38.790    8.269   14.446
26.04.2006 07:20   14.233   13.506   12.795   12.842   37.988    7.427   14.135
26.04.2006 07:30   13.939   13.328   12.630   12.500   39.680    7.262   14.760
26.04.2006 07:40   13.803   13.069   12.469   12.260   36.087    6.438   16.870
26.04.2006 07:50   13.638   12.964   12.403   12.157   32.529    5.585   16.285
26.04.2006 08:00   13.641   12.966   12.417   12.202   57.574    9.862   29.405
26.04.2006 08:10   13.711   12.999   12.443   12.268   84.911   14.971   45.161
26.04.2006 08:20   13.847   13.069   12.500   12.317  116.093   20.647   66.396
26.04.2006 08:30   13.966   13.196   12.576   12.414  143.696   25.464   82.680
26.04.2006 08:40   14.172   13.318   12.652   12.499  184.077   32.273  108.595
26.04.2006 08:50   14.333   13.468   12.747   12.561  193.362   33.823  115.328
26.04.2006 09:00   14.372   13.506   12.810   12.585   84.539   15.218   48.205
26.04.2006 09:10   14.355   13.480   12.835   12.589   66.637   11.835   35.581
26.04.2006 09:20   14.326   13.526   12.846   12.765  121.491   20.747   72.568
26.04.2006 09:30   14.541   13.603   13.012   12.956  182.823   31.464  111.118
26.04.2006 09:40   14.771   13.740   13.146   13.049  228.168   39.884  145.359
26.04.2006 09:50   14.811   13.854   13.098   12.957  204.417   36.014  128.095
26.04.2006 10:00   14.810   13.960   13.243   12.920  169.508   30.635  103.181
26.04.2006 10:10   14.865   14.058   13.254   12.995  177.837   32.701  110.159
26.04.2006 10:20   15.116   14.118   13.322   13.027  136.270   25.648   83.366
26.04.2006 10:30   14.869   14.075   13.410   13.084  113.932   22.388   62.574
26.04.2006 10:40   15.195   14.161   13.453   13.221  440.307   79.307  284.261
26.04.2006 10:50   15.786   14.523   13.789   13.522  383.659   70.436  252.381
26.04.2006 11:00   15.793   14.505   13.818   13.454  412.054   74.957  263.517
26.04.2006 11:10   16.342   14.917   14.132   13.791  472.586   84.156  304.293
26.04.2006 11:20   16.330   14.992   14.278   13.917  553.017   98.231  357.103
26.04.2006 11:30   17.060   15.383   14.673   14.290 -999.999  126.261  469.602
26.04.2006 11:40   16.500   15.400   14.628   14.170  305.946   56.101  193.469
26.04.2006 11:50   16.671   15.558   14.682   14.243  358.457   63.763  215.541
26.04.2006 12:00   16.948   15.987   14.889   14.446  752.532  137.553  484.756
26.04.2006 12:10   17.369   15.943   15.044   14.666  554.873  100.599  351.694
26.04.2006 12:20   17.331   16.011   15.108   14.701  429.319   75.687  264.557
26.04.2006 12:30   17.567   16.198   15.372   14.904  634.719  114.740  400.805
26.04.2006 12:40   17.666   16.101   15.320   14.937  715.893  132.195  458.296
26.04.2006 12:50   18.128   16.789   15.735   15.285  682.372  126.200  442.647
26.04.2006 13:00   18.394   16.714   15.697   15.302  756.760  140.377  491.944
26.04.2006 13:10   18.670   16.700   15.857   15.374  724.040  135.667  481.470
26.04.2006 13:20   18.037   16.696   15.909   15.590  760.627  142.089  483.034
26.04.2006 13:30   18.548   17.231   16.363   15.871  675.349  124.854  434.894
26.04.2006 13:40   18.521   17.133   16.405   16.014  475.861   87.064  305.428
26.04.2006 13:50   17.802   16.761   15.982   15.604   58.609    7.588   25.170
26.04.2006 14:00   17.269   16.542   15.827   15.448   40.457    4.294   12.079
26.04.2006 14:10   17.227   16.375   15.645   15.273  157.327   28.059   85.541
26.04.2006 14:20   17.789   16.538   15.760   15.352  299.439   54.127  176.680
26.04.2006 14:30   17.852   16.715   15.810   15.353  227.951   41.001  127.214
26.04.2006 14:40   17.651   16.615   15.750   15.333  221.634   39.711  130.502
26.04.2006 14:50   17.488   16.546   15.765   15.345   95.079   16.437   47.441
26.04.2006 15:00   17.159   16.355   15.600   15.208   82.399   14.034   38.467
26.04.2006 15:10   17.133   16.241   15.500   15.135  109.566   19.221   58.233
26.04.2006 15:20   16.963   16.144   15.404   15.024   39.727    6.412   14.535
26.04.2006 15:30   16.235   15.038   14.186   13.923   15.803    1.712    0.085
26.04.2006 15:40   15.281   14.256   13.514   13.560   25.907    2.930    7.411
26.04.2006 15:50   15.009   13.898   13.303   13.721   53.473    8.240   23.524
26.04.2006 16:00   14.731   13.860   13.425   13.874   73.739   12.112   33.520
26.04.2006 16:10   14.642   13.696   13.066   13.276   35.293    5.577   10.568
26.04.2006 16:20   14.475   13.548   12.967   13.118   14.429    1.488   -2.378
26.04.2006 16:30   14.404   13.551   13.086   13.326   15.704    2.352   -0.524
26.04.2006 16:40   14.262   13.524   13.706   13.553   35.692    6.546   11.088
26.04.2006 16:50   14.329   13.458   13.619   13.548   79.584   14.859   38.228
26.04.2006 17:00   14.449   13.494   13.779   13.675   43.154    8.205   15.361
26.04.2006 17:10   14.435   13.606   13.340   13.535   28.460    5.266    7.548
26.04.2006 17:20   14.311   13.594   13.406   13.361   24.474    4.610    6.121
26.04.2006 17:30   14.241   13.753   13.706   13.723   35.765    6.752   11.934
26.04.2006 17:40   14.216   13.893   13.832   13.841   51.627    9.791   21.280
26.04.2006 17:50   14.340   13.834   13.977   13.853   53.331   10.174   21.504
26.04.2006 18:00   14.273   13.869   14.093   14.117   50.039    9.486   18.154
26.04.2006 18:10   14.329   14.000   14.195   14.180   37.268    6.898    8.366
26.04.2006 18:20   14.277   14.053   14.163   14.255   27.019    4.736   -1.239
26.04.2006 18:30   14.191   14.149   14.186   14.351   26.732    4.528   -0.620
26.04.2006 18:40   14.139   14.345   14.334   14.297   23.019    4.012   -1.076
26.04.2006 18:50   14.014   14.590   14.496   14.324   22.680    4.300    0.196
26.04.2006 19:00   14.025   14.249   14.299   14.218   18.576    3.717   -0.741
26.04.2006 19:10   14.062   14.284   14.393   14.265   11.584    2.358   -4.183
26.04.2006 19:20   14.053   14.227   14.436   14.313    6.035    1.264   -7.526
26.04.2006 19:30   13.899   14.552   14.455   14.281    2.810    0.539  -11.689
26.04.2006 19:40   13.826   14.651   14.452   14.283    0.670    0.111  -10.346
26.04.2006 19:50   13.776   14.748   14.519   14.373   -0.552   -0.059   -9.293
26.04.2006 20:00   13.706   14.712   14.552   14.360   -0.902   -0.112   -8.886
26.04.2006 20:10   13.672   14.528   14.340   14.267   -0.904   -0.116   -9.232
26.04.2006 20:20   13.657   14.476   14.187   14.068   -0.848   -0.051   -8.968
26.04.2006 20:30   13.650   14.467   14.248   14.224   -0.847   -0.069   -8.890
26.04.2006 20:40   13.655   14.499   14.224   14.227   -0.784   -0.065   -8.360
26.04.2006 20:50   13.576   14.394   14.031   14.133   -0.738   -0.033   -7.527
26.04.2006 21:00   13.686   14.385   14.069   14.213   -0.732   -0.035   -7.383
26.04.2006 21:10   13.654   14.328   14.127   14.317   -0.498    0.033   -7.420
26.04.2006 21:20   13.573   14.303   14.129   14.366   -0.561    0.040   -9.363
26.04.2006 21:30   13.533   14.287   14.186   14.341   -0.839   -0.008  -10.914
26.04.2006 21:40   13.522   14.123   13.886   14.215   -0.788   -0.038   -8.372
26.04.2006 21:50   13.457   14.070   13.882   14.069   -0.585   -0.013   -7.790
26.04.2006 22:00   13.441   13.869   13.711   13.719   -0.557    0.005   -7.975
26.04.2006 22:10   13.487   13.710   13.688   13.532   -0.515    0.012   -8.406
26.04.2006 22:20   13.508   13.725   13.637   13.499   -0.462    0.037   -8.910
26.04.2006 22:30   13.426   13.570   13.569   13.500   -0.606    0.015   -8.723
26.04.2006 22:40   13.419   13.500   13.533   13.713   -0.504    0.022   -8.582
26.04.2006 22:50   13.407   13.427   13.690   13.459   -0.537    0.047   -8.618
26.04.2006 23:00   13.341   13.265   13.481   13.373   -0.577    0.041   -8.411
26.04.2006 23:10   13.340   13.152   13.254   13.177   -0.640    0.025   -7.317
26.04.2006 23:20   13.293   13.094   13.090   13.086   -0.671    0.043   -6.595
26.04.2006 23:30   13.239   13.049   12.904   13.156   -0.550    0.079   -6.436
26.04.2006 23:40   13.103   12.926   12.665   12.961   -0.607    0.048   -6.448
26.04.2006 23:50   13.013   12.776   12.532   12.797   -0.687    0.006   -6.656
27.04.2006 00:00   12.949   12.649   12.388   12.750   -0.663    0.017   -6.651
27.04.2006 00:10   12.964   12.573   12.276   12.649   -0.576    0.092   -6.271
27.04.2006 00:20   12.912   12.550   12.227   12.579   -0.604    0.093   -6.597
27.04.2006 00:30   12.885   12.573   12.329   12.596   -0.673    0.015   -6.749
27.04.2006 00:40   12.825   12.573   12.410   12.720   -0.582    0.041   -6.686
27.04.2006 00:50   12.828   12.553   12.536   12.723   -0.544    0.069   -6.904
27.04.2006 01:00   12.789   12.520   12.357   12.592   -0.580    0.033   -6.628
27.04.2006 01:10   12.732   12.480   12.250   12.490   -0.638    0.025   -7.560
27.04.2006 01:20   12.785   12.458   12.232   12.496   -0.694    0.036   -8.489
27.04.2006 01:30   12.851   12.436   12.185   12.431   -0.483    0.084   -5.877
27.04.2006 01:40   12.752   12.435   12.260   12.512   -0.366    0.035   -5.543
27.04.2006 01:50   12.775   12.434   12.433   12.552   -0.568    0.002   -7.158
27.04.2006 02:00   12.738   12.450   12.425   12.524   -0.717    0.025   -8.989
27.04.2006 02:10   12.683   12.440   12.386   12.530   -0.687    0.007   -8.557
27.04.2006 02:20   12.622   12.415   12.256   12.461   -0.801   -0.005  -10.543
27.04.2006 02:30   12.566   12.393   12.172   12.447   -1.029   -0.034  -11.000
27.04.2006 02:40   12.560   12.382   12.143   12.441   -0.697   -0.032   -6.303
27.04.2006 02:50   12.531   12.373   12.102   12.396   -0.374    0.020   -4.845
27.04.2006 03:00   12.556   12.371   12.185   12.499   -0.405    0.014   -5.348
27.04.2006 03:10   12.488   12.380   12.365   12.585   -0.426    0.043   -6.874
27.04.2006 03:20   12.562   12.332   12.199   12.338   -0.436    0.063   -6.407
27.04.2006 03:30   12.566   12.316   12.162   12.342   -0.506    0.024   -5.888
27.04.2006 03:40   12.563   12.296   12.177   12.347   -0.420    0.016   -4.592
27.04.2006 03:50   12.573   12.274   12.274   12.457   -0.306    0.067   -4.707
27.04.2006 04:00   12.523   12.238   12.296   12.469   -0.313    0.043   -5.141
27.04.2006 04:10   12.577   12.220   12.182   12.304   -0.262    0.049   -4.985
27.04.2006 04:20   12.569   12.230   12.127   12.407   -0.316    0.062   -5.263
27.04.2006 04:30   12.545   12.246   12.334   12.458   -0.428    0.009   -6.271
27.04.2006 04:40   12.559   12.223   12.293   12.355   -0.350    0.048   -6.321
27.04.2006 04:50   12.585   12.222   12.164   12.259   -0.274    0.058   -5.244
27.04.2006 05:00   12.526   12.292   12.320   12.190   -0.176    0.034   -4.363
27.04.2006 05:10   12.598   12.245   12.209   11.966   -0.033    0.058   -4.333
27.04.2006 05:20   12.594   12.342   12.061   11.849    0.244    0.083   -3.881
27.04.2006 05:30   12.610   12.425   11.973   11.736    1.122    0.233   -3.423
27.04.2006 05:40   12.568   12.447   11.894   11.536    2.600    0.543   -3.433
27.04.2006 05:50   12.586   12.254   11.655   11.373    2.963    0.595   -2.682
27.04.2006 06:00   12.599   12.095   11.544   11.330    3.878    0.734   -1.899
27.04.2006 06:10   12.572   11.990   11.465   11.485    4.952    0.902   -1.423
27.04.2006 06:20   12.492   11.932   11.502   11.528    5.219    0.904   -1.087
27.04.2006 06:30   12.454   11.919   11.653   11.617    5.793    0.975   -0.396
27.04.2006 06:40   12.452   11.936   11.628   11.544    6.638    1.135    0.107
27.04.2006 06:50   12.498   11.927   11.547   11.534   12.723    2.233    3.583
27.04.2006 07:00   12.530   11.888   11.512   11.600    8.614    1.527    1.178
27.04.2006 07:10   12.570   11.918   11.550   11.589    7.395    1.222    0.585
27.04.2006 07:20   12.504   11.914   11.500   11.490   15.139    2.482    5.683
27.04.2006 07:30   12.532   11.945   11.617   11.677   35.552    6.116   18.250
27.04.2006 07:40   12.640   12.004   11.856   11.798   40.914    7.018   21.313
27.04.2006 07:50   12.799   12.017   11.818   11.883   28.069    4.788   12.583
27.04.2006 08:00   12.820   12.072   11.854   11.919   23.054    3.908    9.381
27.04.2006 08:10   12.933   12.162   11.961   11.903   24.042    4.126    9.951
27.04.2006 08:20   13.038   12.291   11.985   11.901   39.083    6.660   19.970
27.04.2006 08:30   13.019   12.344   12.005   11.849   41.740    7.287   20.970
27.04.2006 08:40   13.218   12.555   12.054   11.828   82.155   14.186   47.449
27.04.2006 08:50   13.383   12.652   12.053   11.847   99.356   17.149   58.277
27.04.2006 09:00   13.536   12.709   12.073   11.899   98.293   17.002   57.635
27.04.2006 09:10   13.598   12.755   12.140   11.955  119.929   20.665   71.002
27.04.2006 09:20   13.702   12.844   12.205   12.029  133.431   23.211   81.729
27.04.2006 09:30   13.859   12.958   12.314   12.096  134.117   23.396   81.642
27.04.2006 09:40   13.954   13.045   12.363   12.164  154.503   26.742   95.713
27.04.2006 09:50   14.232   13.200   12.534   12.299  152.259   26.654   90.669
27.04.2006 10:00   14.406   13.455   12.714   12.425  188.816   32.791  118.546
27.04.2006 10:10   14.420   13.593   12.929   12.662  138.641   24.445   82.066
27.04.2006 10:20   14.683   13.740   13.098   12.825  213.362   37.809  133.992
27.04.2006 10:30   14.916   13.980   13.335   12.992  191.179   34.110  117.786
27.04.2006 10:40   15.178   14.165   13.528   13.181  261.949   45.225  165.292
27.04.2006 10:50   15.264   14.320   13.604   13.263  159.589   27.703   96.524
27.04.2006 11:00   15.269   14.342   13.664   13.308  176.074   29.652  109.712
27.04.2006 11:10   15.193   14.325   13.666   13.321  102.176   17.247   58.705
27.04.2006 11:20   15.038   14.325   13.703   13.344   77.895   13.280   43.241
27.04.2006 11:30   15.050   14.362   13.711   13.340   72.211   12.257   39.747
27.04.2006 11:40   15.047   14.487   13.802   13.419   69.744   12.249   36.928
27.04.2006 11:50   15.296   14.539   13.837   13.435  108.304   18.983   65.358
27.04.2006 12:00   15.269   14.582   13.895   13.496  129.392   22.071   75.623
27.04.2006 12:10   15.397   14.582   13.812   13.406  108.352   18.869   65.363
27.04.2006 12:20   15.130   14.470   13.744   13.369   75.178   12.886   39.925
27.04.2006 12:30   15.140   14.437   13.729   13.374  137.655   23.192   82.553
27.04.2006 12:40   15.405   14.499   13.795   13.456  140.915   23.946   87.827
27.04.2006 12:50   15.257   14.460   13.740   13.370  142.160   24.128   85.257
27.04.2006 13:00   15.398   14.430   13.708   13.341  221.975   38.145  135.335
27.04.2006 13:10   15.801   14.613   13.858   13.466  362.601   63.051  232.012
27.04.2006 13:20   15.977   14.668   13.871   13.444  358.848   61.739  229.964
