                   tem002   tem060   tem130   tem200   global   reflex   bilanz
27.04.2006 22:00   12.457   12.121   11.497   11.181   -0.685   -0.025   -6.351
27.04.2006 22:10   12.515   12.073   11.450   11.124   -0.346    0.151   -6.165
27.04.2006 22:20   12.455   12.045   11.444   11.148   -0.478    0.089   -6.210
27.04.2006 22:30   12.298   12.002   11.355   11.039   -1.437    0.016   -6.826
27.04.2006 22:40   12.108   11.932   11.242   10.922   -2.810    0.125   -7.713
27.04.2006 22:50   11.907   11.895   11.263   10.949   -2.785    0.057   -7.426
27.04.2006 23:00   11.682   11.731   11.062   10.769   -2.456   -0.011   -6.693
27.04.2006 23:10   11.389   11.258   10.637   10.365   -2.275   -0.083   -7.166
27.04.2006 23:20   11.072   11.212   10.835   10.587   -1.988   -0.073   -6.551
27.04.2006 23:30   10.918   11.367   11.001   10.793   -1.588   -0.089   -5.986
27.04.2006 23:40   10.856   11.377   11.007   10.839   -1.259    0.014   -6.092
27.04.2006 23:50   10.803   11.469   11.159   10.947   -1.048    0.097   -6.060
28.04.2006 00:00   10.849   11.578   11.220   11.029   -0.903    0.128   -6.625
28.04.2006 00:10   10.983   11.629   11.279   11.095   -0.813    0.333   -6.802
28.04.2006 00:20   11.038   11.769   11.374   11.167   -0.569    0.520   -6.673
28.04.2006 00:30   11.040   11.808   11.351   11.123   -0.394    0.531   -6.907
28.04.2006 00:40   11.222   11.759   11.337   11.128   -0.535    0.723   -6.886
28.04.2006 00:50   11.366   11.857   11.384   11.160   -0.745    0.791   -6.479
28.04.2006 01:00   11.441   11.920   11.469   11.229   -0.819    0.638   -6.212
28.04.2006 01:10   11.576   11.972   11.476   11.204   -0.612    0.767   -6.054
28.04.2006 01:20   11.567   11.975   11.507   11.242   -0.261    0.688   -5.736
28.04.2006 01:30   11.802   11.968   11.467   11.198    0.243    0.858   -5.822
28.04.2006 01:40   11.710   11.977   11.491   11.210    0.495    0.894   -5.624
28.04.2006 01:50   11.832   12.006   11.474   11.193    0.702    0.936   -5.510
28.04.2006 02:00   11.740   12.039   11.460   11.189    0.517    0.742   -5.565
28.04.2006 02:10   12.060   12.073   11.493   11.187    0.982    1.001   -5.069
28.04.2006 02:20   12.022   12.045   11.447   11.153    0.894    1.073   -5.133
28.04.2006 02:30   12.061   11.997   11.422   11.147    0.636    0.760   -5.074
28.04.2006 02:40   12.147   11.986   11.400   11.119    0.457    0.807   -4.869
28.04.2006 02:50   12.173   12.015   11.418   11.101    0.194    0.585   -5.188
28.04.2006 03:00   11.973   11.946   11.328   11.014    0.087    0.454   -5.287
28.04.2006 03:10   12.069   11.918   11.304   10.970   -0.191    0.150   -5.497
28.04.2006 03:20   12.101   11.848   11.206   10.876    0.024    0.364   -5.243
28.04.2006 03:30   11.995   11.736   11.084   10.757   -0.068    0.281   -5.740
28.04.2006 03:40   12.003   11.694   11.074   10.779   -0.254    0.163   -5.912
28.04.2006 03:50   11.885   11.686   11.087   10.809   -0.252    0.160   -5.762
28.04.2006 04:00   11.929   11.663   11.094   10.812   -0.158    0.240   -5.624
28.04.2006 04:10   11.979   11.716   11.131   10.849   -0.124    0.249   -5.613
28.04.2006 04:20   11.927   11.667   11.083   10.771   -0.294    0.178   -5.569
28.04.2006 04:30   11.786   11.644   11.038   10.702   -0.360    0.074   -5.810
28.04.2006 04:40   11.903   11.562   10.963   10.618   -0.238    0.206   -6.232
28.04.2006 04:50   11.775   11.526   10.892   10.543   -0.329    0.150   -6.358
28.04.2006 05:00   11.773   11.472   10.838   10.505   -0.216    0.173   -6.345
28.04.2006 05:10   11.728   11.410   10.778   10.444   -0.093    0.083   -6.351
28.04.2006 05:20   11.746   11.376   10.759   10.440    0.556    0.286   -5.978
28.04.2006 05:30   11.714   11.376   10.762   10.439    1.698    0.451   -5.233
28.04.2006 05:40   11.618   11.313   10.694   10.383    2.752    0.720   -4.621
28.04.2006 05:50   11.553   11.285   10.739   10.484    2.824    0.713   -4.353
28.04.2006 06:00   11.649   11.267   10.685   10.422    5.184    1.119   -3.407
28.04.2006 06:10   11.500   11.249   10.692   10.404    6.244    1.203   -2.651
28.04.2006 06:20   11.485   11.232   10.634   10.335    7.514    1.288   -2.069
28.04.2006 06:30   11.512   11.265   10.659   10.345   11.735    1.995    0.626
28.04.2006 06:40   11.488   11.249   10.630   10.321   23.973    4.275    8.583
28.04.2006 06:50   11.574   11.174   10.578   10.268   27.229    4.688   10.038
28.04.2006 07:00   11.555   11.096   10.494   10.191   38.941    7.164   16.897
28.04.2006 07:10   11.715   11.153   10.557   10.229   50.220    9.127   24.435
28.04.2006 07:20   11.770   11.294   10.617   10.261   41.644    7.628   18.149
28.04.2006 07:30   11.821   11.325   10.638   10.276   55.595   10.092   27.827
28.04.2006 07:40   11.985   11.354   10.673   10.320   78.017   14.038   43.205
28.04.2006 07:50   12.131   11.453   10.733   10.362   86.816   15.776   48.237
28.04.2006 08:00   12.113   11.470   10.769   10.383   90.722   16.345   51.392
28.04.2006 08:10   12.127   11.473   10.780   10.405  111.588   19.959   63.098
28.04.2006 08:20   12.395   11.592   10.881   10.503  165.277   28.814   96.036
28.04.2006 08:30   12.542   11.663   10.943   10.574  175.988   30.332   99.355
28.04.2006 08:40   12.622   11.734   10.997   10.573  179.275   30.515   95.195
28.04.2006 08:50   12.833   11.863   11.126   10.751  230.536   39.085  120.471
28.04.2006 09:00   13.128   12.067   11.298   10.915  271.523   46.467  149.426
28.04.2006 09:10   13.321   12.176   11.426   11.051  252.528   43.545  143.894
28.04.2006 09:20   13.477   12.344   11.544   11.141  291.046   51.191  172.280
28.04.2006 09:30   13.583   12.394   11.590   11.211  326.787   57.367  197.540
28.04.2006 09:40   14.008   12.567   11.676   11.375  467.129   84.465  294.872
28.04.2006 09:50   14.298   12.777   11.930   11.591  530.748   97.369  327.165
28.04.2006 10:00   15.055   13.004   12.190   11.841  629.714  117.575  391.731
28.04.2006 10:10   15.166   13.191   12.272   11.957  706.349  132.110  448.982
28.04.2006 10:20   15.316   13.338   12.493   12.033  711.044  132.027  452.604
28.04.2006 10:30   15.661   13.647   12.700   12.310  736.654  136.506  468.203
28.04.2006 10:40   15.605   13.680   12.754   12.310  759.598  140.276  484.658
28.04.2006 10:50   15.219   13.718   12.732   12.446  523.469   91.116  312.245
28.04.2006 11:00   15.458   14.005   12.921   12.634  729.772  132.936  461.801
28.04.2006 11:10   15.843   13.822   12.974   12.668  731.688  133.455  462.215
28.04.2006 11:20   15.602   13.697   12.839   12.650  726.239  132.037  458.249
28.04.2006 11:30   15.698   13.965   12.951   12.823  772.764  140.860  488.614
28.04.2006 11:40   16.230   14.023   13.124   12.905  757.584  138.247  474.662
28.04.2006 11:50   16.128   14.252   13.315   13.052  779.833  141.833  490.375
28.04.2006 12:00   16.194   14.177   13.202   13.106  818.638  148.910  518.107
28.04.2006 12:10   16.192   14.668   13.526   13.237  848.802  155.183  539.145
28.04.2006 12:20   16.746   14.561   13.517   13.271  863.805  158.270  548.256
28.04.2006 12:30   16.688   15.008   13.930   13.344  855.159  157.018  541.747
28.04.2006 12:40   16.638   14.675   13.704   13.277  788.117  143.878  490.562
28.04.2006 12:50   16.465   14.719   13.719   13.291  762.870  139.633  468.283
28.04.2006 13:00   16.678   14.569   13.758   13.328  765.496  140.679  467.514
28.04.2006 13:10   16.600   14.876   13.967   13.382  777.470  144.005  476.389
28.04.2006 13:20   16.935   14.963   14.068   13.539  779.395  145.698  473.634
28.04.2006 13:30   16.632   15.127   14.088   13.606  794.867  149.505  485.459
28.04.2006 13:40   17.204   15.099   14.304   13.759  775.141  143.523  473.093
28.04.2006 13:50   17.371   15.302   14.379   13.795  654.699  132.287  372.610
28.04.2006 14:00   17.431   15.449   14.480   13.976  772.369  149.732  458.706
28.04.2006 14:10   17.532   15.403   14.519   14.006  772.579  149.199  458.063
28.04.2006 14:20   17.586   15.450   14.542   13.924  755.552  144.369  455.857
28.04.2006 14:30   17.587   15.774   14.697   14.087  738.500  146.083  436.477
28.04.2006 14:40   17.639   15.598   14.658   14.076  686.068  137.870  394.992
28.04.2006 14:50   17.540   15.533   14.594   14.030  692.226  140.911  397.036
28.04.2006 15:00   17.590   15.751   14.794   14.210  675.036  138.782  384.948
28.04.2006 15:10   17.408   15.769   14.909   14.289  651.459  135.616  366.495
28.04.2006 15:20   17.385   15.647   14.728   14.153  631.020  133.065  349.805
28.04.2006 15:30   17.214   15.580   14.651   14.151  610.225  130.507  332.349
28.04.2006 15:40   17.309   15.543   14.750   14.154  580.326  125.871  309.611
28.04.2006 15:50   17.173   15.503   14.625   14.174  545.857  120.584  283.340
28.04.2006 16:00   17.395   15.674   14.873   14.300  526.953  118.367  267.820
28.04.2006 16:10   17.194   15.599   14.704   14.226  501.772  114.643  251.584
28.04.2006 16:20   16.913   15.515   14.719   14.201  468.948  108.748  228.648
28.04.2006 16:30   16.914   15.425   14.635   14.067  440.021  104.244  207.190
28.04.2006 16:40   16.953   15.427   14.555   13.939  410.261   99.222  186.121
28.04.2006 16:50   16.838   15.464   14.652   14.072  389.446   95.728  173.889
28.04.2006 17:00   16.778   15.362   14.571   14.094  358.748   89.535  152.371
28.04.2006 17:10   16.638   15.502   14.705   14.247  331.138   79.347  136.393
28.04.2006 17:20   16.554   15.386   14.552   14.162  245.634   45.561  105.592
28.04.2006 17:30   16.326   15.327   14.547   14.103  233.088   34.902   37.849
28.04.2006 17:40   16.105   15.169   14.442   14.077  155.205   19.916   68.135
28.04.2006 17:50   15.774   15.016   14.261   13.876   81.420   13.665  -18.886
28.04.2006 18:00   15.373   14.827   14.122   13.692   67.593   10.583  -15.660
28.04.2006 18:10   15.219   14.743   14.056   13.646   59.064    9.294  -26.599
28.04.2006 18:20   15.012   14.673   13.999   13.627   53.822    8.867  -29.184
28.04.2006 18:30   14.699   14.594   13.958   13.604   48.017    7.753  -32.016
28.04.2006 18:40   14.653   14.489   13.848   13.503   43.118    7.852  -34.843
28.04.2006 18:50   14.303   14.309   13.654   13.285   38.533    7.666  -37.215
28.04.2006 19:00   14.144   13.980   13.364   12.999   27.699    5.151  -45.206
28.04.2006 19:10   13.787   13.740   13.180   12.843   19.121    3.853  -50.435
28.04.2006 19:20   13.465   13.600   13.058   12.723   10.468    2.073  -53.168
28.04.2006 19:30   13.170   13.304   12.791   12.479    3.746    0.666  -56.493
28.04.2006 19:40   13.085   13.116   12.597   12.257    0.055    0.348  -61.265
28.04.2006 19:50   12.850   12.929   12.408   12.081   -2.489    0.121  -62.725
28.04.2006 20:00   12.549   12.720   12.223   11.920   -3.801   -0.238  -62.054
28.04.2006 20:10   12.429   12.567   12.103   11.779   -3.921   -0.131  -61.025
28.04.2006 20:20   11.903   12.393   11.967   11.639   -4.551   -0.665  -55.567
28.04.2006 20:30   11.912   12.263   11.799   11.483   -3.971   -0.649  -46.307
28.04.2006 20:40   12.113   12.174   11.638   11.318   -2.890    0.063  -43.571
28.04.2006 20:50   12.018   12.052   11.504   11.215   -2.111    0.249  -33.173
28.04.2006 21:00   12.037   11.984   11.439   11.150   -1.587    0.116  -22.333
28.04.2006 21:10   12.046   11.956   11.381   11.074   -1.240    0.164  -21.733
28.04.2006 21:20   12.073   11.858   11.323   11.020   -1.297    0.352  -25.992
28.04.2006 21:30   11.991   11.783   11.242   10.977   -1.947   -0.017  -29.160
28.04.2006 21:40   11.684   11.672   11.151   10.877   -2.490   -0.246  -31.839
28.04.2006 21:50   11.488   11.529   11.014   10.765   -2.827   -0.572  -29.047
28.04.2006 22:00   11.297   11.433   10.979   10.700   -2.358   -0.442  -26.346
28.04.2006 22:10   10.926   11.309   10.886   10.644   -2.260   -0.604  -23.373
28.04.2006 22:20   10.831   11.163   10.760   10.586   -2.112   -0.608  -18.248
28.04.2006 22:30   10.870   11.105   10.663   10.542   -2.063   -0.405  -23.364
28.04.2006 22:40   10.751   11.081   10.650   10.538   -2.045   -0.365  -19.602
28.04.2006 22:50   10.688   11.003   10.620   10.520   -1.498   -0.250  -14.754
28.04.2006 23:00   10.359   10.946   10.499   10.385   -1.525   -0.225  -16.614
28.04.2006 23:10   10.451   10.841   10.405   10.239   -1.678   -0.174  -19.587
28.04.2006 23:20   10.569   10.744   10.293   10.107   -1.680   -0.043  -19.182
28.04.2006 23:30   10.306   10.679   10.171   10.006   -1.523   -0.083  -16.557
28.04.2006 23:40   10.454   10.591   10.123    9.965   -1.320    0.011  -17.000
28.04.2006 23:50   10.489   10.498    9.983    9.718   -1.141    0.184  -17.678
29.04.2006 00:00   10.619   10.408    9.822    9.485   -0.906    0.353  -19.135
29.04.2006 00:10   10.626   10.291    9.659    9.289   -0.897    0.345  -19.496
29.04.2006 00:20   10.559   10.163    9.487    9.106   -0.876    0.366  -20.777
29.04.2006 00:30   10.500    9.988    9.296    8.915   -1.047    0.191  -21.299
29.04.2006 00:40   10.297    9.786    9.095    8.710   -1.251    0.022  -21.545
29.04.2006 00:50   10.147    9.644    8.963    8.583   -1.346   -0.053  -21.383
29.04.2006 01:00   10.035    9.503    8.822    8.446   -1.347   -0.077  -22.182
29.04.2006 01:10    9.909    9.340    8.664    8.288   -1.554   -0.128  -23.347
29.04.2006 01:20    9.769    9.227    8.536    8.152   -1.465   -0.182  -19.101
29.04.2006 01:30    9.622    9.060    8.366    7.973   -1.330   -0.136  -20.994
29.04.2006 01:40    9.455    8.932    8.245    7.856   -1.591   -0.228  -22.192
29.04.2006 01:50    9.327    8.805    8.122    7.736   -1.606   -0.200  -21.711
29.04.2006 02:00    9.193    8.652    7.962    7.575   -1.631   -0.285  -18.336
29.04.2006 02:10    9.064    8.540    7.836    7.442   -1.304   -0.111  -20.834
29.04.2006 02:20    8.945    8.416    7.718    7.323   -1.423   -0.161  -18.898
29.04.2006 02:30    8.940    8.340    7.639    7.238   -1.119   -0.083  -16.360
29.04.2006 02:40    8.836    8.268    7.569    7.170   -1.174   -0.114  -16.148
29.04.2006 02:50    8.747    8.129    7.421    7.021   -1.179   -0.083  -16.694
29.04.2006 03:00    8.643    8.034    7.330    6.930   -1.124   -0.064  -16.635
29.04.2006 03:10    8.522    7.946    7.242    6.841   -1.158   -0.106  -16.582
29.04.2006 03:20    8.489    7.859    7.167    6.769   -1.180   -0.079  -18.263
29.04.2006 03:30    8.358    7.792    7.094    6.702   -1.486   -0.104  -20.135
29.04.2006 03:40    8.300    7.701    7.017    6.627   -1.346   -0.076  -17.725
29.04.2006 03:50    8.228    7.624    6.943    6.545   -1.298   -0.063  -17.923
29.04.2006 04:00    8.151    7.558    6.885    6.496   -1.129   -0.008  -16.974
29.04.2006 04:10    8.011    7.503    6.814    6.417   -1.356   -0.102  -16.614
29.04.2006 04:20    7.975    7.384    6.686    6.286   -1.627   -0.024  -19.442
29.04.2006 04:30    7.834    7.286    6.590    6.193   -1.911   -0.073  -23.587
29.04.2006 04:40    7.694    7.185    6.502    6.111   -1.848   -0.092  -18.302
29.04.2006 04:50    7.673    7.128    6.443    6.054   -1.481   -0.033  -16.576
29.04.2006 05:00    7.664    7.077    6.377    5.972   -1.215   -0.010  -15.254
29.04.2006 05:10    7.608    6.989    6.289    5.888   -1.217    0.082  -15.374
29.04.2006 05:20    7.492    6.836    6.107    5.696   -0.480    0.174  -14.594
29.04.2006 05:30    7.253    6.615    5.890    5.447    0.503    0.349  -13.269
29.04.2006 05:40    6.964    6.313    5.573    5.118   -0.238    0.459  -12.359
29.04.2006 05:50    6.598    5.968    5.244    4.799    1.090    0.705  -11.495
29.04.2006 06:00    6.292    5.789    5.124    4.700    0.256    0.452  -10.871
29.04.2006 06:10    6.202    5.760    5.123    4.752    4.512    1.368   -8.842
29.04.2006 06:20    6.337    5.793    5.140    4.758    6.637    1.735   -7.179
29.04.2006 06:30    6.343    5.702    4.984    4.593   14.330    3.189   -3.188
29.04.2006 06:40    6.186    5.464    4.726    4.319   23.585    4.986    1.049
29.04.2006 06:50    6.021    5.298    4.563    4.163   38.461    7.551   10.050
29.04.2006 07:00    6.047    5.277    4.538    4.135   61.616   11.781   22.601
29.04.2006 07:10    6.040    5.254    4.515    4.107   47.505    9.454   16.246
29.04.2006 07:20    6.031    5.221    4.476    4.072   75.983   15.083   32.076
29.04.2006 07:30    6.105    5.214    4.436    4.053  114.000   22.521   54.053
29.04.2006 07:40    6.157    5.224    4.449    4.073  129.393   25.239   61.955
29.04.2006 07:50    6.263    5.239    4.459    4.098  128.008   25.319   60.518
29.04.2006 08:00    6.325    5.304    4.536    4.195  166.690   32.445   79.970
29.04.2006 08:10    6.518    5.412    4.594    4.250  185.666   36.139   92.330
29.04.2006 08:20    6.605    5.524    4.728    4.363  177.202   34.170   82.998
29.04.2006 08:30    6.893    5.738    4.982    4.646  263.648   51.396  136.717
29.04.2006 08:40    7.085    5.960    5.180    4.811  197.329   36.498   89.156
29.04.2006 08:50    6.996    6.043    5.294    5.014  215.088   39.429   78.702
29.04.2006 09:00    7.827    6.526    5.656    5.544  434.949   90.050  238.153
29.04.2006 09:10    8.238    6.624    5.698    5.510  531.031  110.629  299.477
29.04.2006 09:20    8.959    7.194    6.187    5.924  711.695  148.293  448.717
29.04.2006 09:30    8.631    7.020    6.081    5.836  375.860   71.438  210.729
29.04.2006 09:40    8.552    6.925    6.141    5.792  342.284   64.131  181.623
29.04.2006 09:50    8.570    7.195    6.350    6.019  427.406   82.689  244.403
29.04.2006 10:00    8.868    7.201    6.467    6.136  515.030  101.024  293.295
29.04.2006 10:10    9.267    7.546    6.737    6.419  473.553   91.434  280.687
29.04.2006 10:20    9.276    7.705    6.817    6.447  527.896  104.527  321.065
29.04.2006 10:30    8.856    7.576    6.671    6.198  347.259   64.727  187.189
29.04.2006 10:40    9.053    7.530    6.696    6.453  508.417   97.882  300.176
29.04.2006 10:50    9.109    7.789    6.750    6.508  437.866   85.778  260.846
29.04.2006 11:00    9.260    7.734    6.847    6.617  575.072  110.329  329.569
29.04.2006 11:10   10.149    8.359    7.336    7.149  970.818  189.621  621.567
29.04.2006 11:20    9.935    8.274    7.320    7.016 -999.999  115.350  374.116
29.04.2006 11:30    9.501    8.137    7.234    6.850  310.211   58.322  171.590
29.04.2006 11:40    9.175    7.947    7.175    6.894  266.704   47.340  132.892
29.04.2006 11:50    9.567    8.379    7.377    7.078 -999.999  123.936  380.235
29.04.2006 12:00   10.736    8.501    7.701    7.430 -999.999  185.142  612.467
29.04.2006 12:10   10.624    8.640    7.822    7.581 -999.999  144.943  486.306
29.04.2006 12:20   10.765    8.873    7.857    7.695  992.739  189.745  614.431
29.04.2006 12:30   10.387    8.728    7.835    7.354  482.261   88.485  285.867
29.04.2006 12:40   10.083    8.704    7.817    7.369  360.125   67.015  206.778
29.04.2006 12:50    9.426    8.298    7.539    7.196  262.726   45.856  115.165
29.04.2006 13:00   10.186    8.657    7.875    7.564  616.894  117.240  352.602
29.04.2006 13:10   10.902    9.591    8.357    7.847  674.581  130.351  409.524
29.04.2006 13:20   10.153    8.964    8.103    7.782  403.793   74.659  208.223
29.04.2006 13:30   10.842    9.692    8.674    8.088  896.657  174.564  539.787
29.04.2006 13:40   11.608    9.572    8.600    8.164  878.409  167.155  535.188
29.04.2006 13:50   11.504    9.416    8.605    8.196  801.136  160.962  449.134
29.04.2006 14:00   11.149    9.519    8.697    8.205  293.061   55.674  159.820
29.04.2006 14:10   10.371    9.403    8.628    8.175  285.070   53.126  137.779
29.04.2006 14:20   10.841    9.361    8.616    8.126  413.984   80.107  216.950
29.04.2006 14:30   10.165    9.166    8.491    8.128  295.734   55.752  120.752
29.04.2006 14:40   11.587    9.899    9.116    8.521  748.959  155.932  432.444
29.04.2006 14:50   11.798   10.123    9.379    8.675  757.582  159.375  430.589
29.04.2006 15:00   12.171   10.569    9.809    9.122  764.652  162.292  434.940
29.04.2006 15:10   12.026   10.613    9.818    9.097  739.399  158.399  418.316
29.04.2006 15:20   11.740   10.746    9.853    9.236  673.515  144.991  373.164
29.04.2006 15:30   11.057    9.998    9.199    8.825  137.139   21.601   22.001
29.04.2006 15:40   11.074    9.965    9.233    8.933  234.170   44.358   98.425
29.04.2006 15:50   10.914    9.967    9.179    8.850  127.533   22.477   47.466
29.04.2006 16:00   10.681    9.888    9.105    8.752   59.702   10.218   12.709
29.04.2006 16:10   10.098    9.399    8.609    8.207   64.461   11.528   17.453
29.04.2006 16:20    9.771    8.890    8.062    7.663  176.813   36.142   83.355
29.04.2006 16:30   10.252    9.262    8.293    7.844  500.450  120.868  270.887
29.04.2006 16:40   11.492    9.976    8.945    8.317  417.550   99.199  214.967
29.04.2006 16:50   11.392    9.894    9.233    8.221  477.789  120.433  223.174
29.04.2006 17:00   11.108    9.998    9.215    8.350  360.610   89.935  145.715
29.04.2006 17:10   11.225   10.218    9.527    8.719  368.822   89.321  155.599
29.04.2006 17:20   11.356   10.252    9.625    8.927  336.263   64.233  168.800
29.04.2006 17:30   10.792   10.284    9.427    8.835  180.486   26.619   34.763
29.04.2006 17:40   10.887   10.167    9.576    8.965  180.230   23.561   77.325
29.04.2006 17:50   10.973   10.234    9.564    8.902   90.221   17.289  -20.547
29.04.2006 18:00   10.263    9.796    9.065    8.621   63.512   10.609  -10.742
29.04.2006 18:10   10.145    9.762    9.092    8.655   75.197   14.343    3.906
29.04.2006 18:20   10.246   10.046    9.387    8.794   66.295   15.519   -2.667
29.04.2006 18:30   10.553   10.066    9.389    8.721   93.297   22.314   21.698
29.04.2006 18:40   10.365   10.055    9.301    8.617   81.042   18.347   -0.437
29.04.2006 18:50    9.961    9.708    9.063    8.409   33.730    7.301  -49.817
29.04.2006 19:00    9.296    9.372    8.786    8.190   20.180    2.352  -53.401
29.04.2006 19:10    8.953    9.160    8.629    8.113   12.005    1.245  -58.137
29.04.2006 19:20    8.451    8.873    8.296    7.920    6.219    0.340  -57.688
29.04.2006 19:30    7.765    8.619    8.087    7.734    0.954   -0.745  -55.712
29.04.2006 19:40    7.412    8.480    7.957    7.614   -2.170   -1.081  -55.608
29.04.2006 19:50    6.729    8.316    7.847    7.633   -5.236   -1.853  -54.202
29.04.2006 20:00    6.301    8.202    7.802    7.640   -6.384   -1.944  -52.682
29.04.2006 20:10    5.896    8.109    7.760    7.688   -6.142   -1.855  -47.489
29.04.2006 20:20    5.754    8.002    7.775    7.675   -4.800   -1.300  -39.512
29.04.2006 20:30    5.602    8.048    7.793    7.617   -4.448   -0.932  -44.366
29.04.2006 20:40    5.478    8.026    7.663    7.531   -4.238   -0.784  -39.528
29.04.2006 20:50    5.458    7.860    7.515    7.517   -4.108   -0.572  -45.005
29.04.2006 21:00    5.134    7.732    7.422    7.462   -4.710   -0.644  -48.876
29.04.2006 21:10    4.733    7.514    7.164    7.186   -4.793   -0.676  -49.612
29.04.2006 21:20    4.450    7.377    6.995    6.957   -4.689   -0.556  -47.362
29.04.2006 21:30    4.525    7.188    6.840    6.913   -4.385   -0.519  -43.313
29.04.2006 21:40    4.205    6.976    6.715    6.655   -4.244   -0.458  -44.431
29.04.2006 21:50    4.096    6.882    6.605    6.490   -2.494    0.004  -24.044
29.04.2006 22:00    4.329    6.655    6.369    6.395   -1.361    0.548  -28.789
29.04.2006 22:10    4.022    6.585    6.100    5.963   -2.528    0.628  -45.191
29.04.2006 22:20    3.810    6.636    5.993    5.800   -3.293    0.321  -47.054
29.04.2006 22:30    3.534    6.649    6.025    5.852   -2.811    0.394  -41.280
29.04.2006 22:40    3.263    6.740    6.373    6.228   -2.342    0.067  -23.970
29.04.2006 22:50    3.616    6.789    6.443    6.611   -0.998    0.603  -23.274
29.04.2006 23:00    3.764    6.537    6.179    5.999   -1.115    0.845  -25.825
29.04.2006 23:10    3.666    6.691    6.177    6.061   -1.531    0.566  -27.448
29.04.2006 23:20    3.720    6.722    6.236    6.234   -2.713    0.509  -45.327
29.04.2006 23:30    3.304    6.637    6.199    6.030   -3.391    0.277  -48.195
