                   tem002   tem060   tem130   tem200   global   reflex   einstr   ausstr   bilanz
24.02.2006 15:00    5.150    4.329    3.621    3.185   72.067   13.168  378.121  345.481   32.639
24.02.2006 15:10    5.290    4.452    3.743    3.293   72.259   13.274  378.721  346.845   31.876
24.02.2006 15:20    5.428    4.535    3.842    3.383   89.738   16.656  394.031  351.897   42.133
24.02.2006 15:30    5.639    4.642    3.947    3.475  143.830   27.518  437.717  366.720   70.998
24.02.2006 15:40    5.790    4.761    4.049    3.606  112.290   21.734  416.139  363.440   52.699
24.02.2006 15:50    5.825    4.938    4.216    3.805   76.479   14.151  385.227  352.976   32.250
24.02.2006 16:00    6.020    5.150    4.466    4.064  100.732   19.103  404.553  358.112   46.441
24.02.2006 16:10    6.239    5.358    4.647    4.234   73.326   14.068  381.885  353.226   28.659
24.02.2006 16:20    6.237    5.510    4.803    4.411   54.196   10.132  363.990  347.060   16.930
24.02.2006 16:30    6.343    5.671    4.983    4.594   56.525   10.637  362.355  345.605   16.750
24.02.2006 16:40    6.412    5.726    5.038    4.667   47.429    8.968  355.565  343.654   11.911
24.02.2006 16:50    6.447    5.781    5.114    4.767   47.834    9.212  353.430  343.068   10.361
24.02.2006 17:00    6.473    5.815    5.121    4.739   33.321    6.418  342.267  339.262    3.006
24.02.2006 17:10    6.357    5.793    5.096    4.717   25.436    4.764  335.020  336.864   -1.844
24.02.2006 17:20    6.284    5.768    5.075    4.731   18.011    3.301  330.150  334.030   -3.880
24.02.2006 17:30    6.275    5.757    5.064    4.726   13.823    2.559  325.417  332.147   -6.730
24.02.2006 17:40    6.244    5.739    5.063    4.733    8.873    1.644  320.343  330.409  -10.066
24.02.2006 17:50    6.218    5.767    5.078    4.758    4.815    0.829  316.421  328.726  -12.305
24.02.2006 18:00    6.253    5.781    5.103    4.786    1.625    0.225  310.616  326.867  -16.251
24.02.2006 18:10    6.211    5.752    5.106    4.829   -0.379   -0.092  306.670  326.053  -19.383
24.02.2006 18:20    6.196    5.772    5.130    4.844   -1.328   -0.257  303.161  324.584  -21.422
24.02.2006 18:30    6.137    5.789    5.173    4.890   -1.389   -0.066  299.592  323.916  -24.324
24.02.2006 18:40    6.186    5.804    5.190    4.926   -1.763   -0.130  296.744  323.096  -26.352
24.02.2006 18:50    6.202    5.829    5.209    4.935   -1.658   -0.096  296.862  322.607  -25.745
24.02.2006 19:00    6.196    5.818    5.176    4.873   -1.420   -0.007  298.868  323.310  -24.442
24.02.2006 19:10    6.166    5.817    5.199    4.913   -1.510   -0.061  298.194  323.172  -24.977
24.02.2006 19:20    6.199    5.825    5.164    4.861   -1.536   -0.005  294.570  322.856  -28.287
24.02.2006 19:30    6.195    5.791    5.140    4.825   -1.745    0.012  290.892  322.790  -31.898
24.02.2006 19:40    6.013    5.707    5.058    4.740   -2.083   -0.086  285.170  321.852  -36.682
24.02.2006 19:50    5.957    5.582    4.920    4.623   -2.037   -0.027  282.806  321.190  -38.385
24.02.2006 20:00    5.945    5.516    4.861    4.532   -2.068   -0.113  286.026  321.582  -35.557
24.02.2006 20:10    5.806    5.365    4.690    4.346   -1.746    0.020  286.769  322.104  -35.335
24.02.2006 20:20    5.615    5.209    4.554    4.208   -2.012   -0.147  286.615  321.368  -34.753
24.02.2006 20:30    5.466    5.062    4.401    4.061   -2.371   -0.421  284.115  319.666  -35.551
24.02.2006 20:40    5.297    4.913    4.226    3.860   -2.078   -0.254  287.733  319.810  -32.077
24.02.2006 20:50    5.169    4.744    4.086    3.717   -1.566   -0.135  295.267  320.855  -25.588
24.02.2006 21:00    5.129    4.645    3.990    3.607   -1.375   -0.095  296.047  321.299  -25.251
24.02.2006 21:10    5.067    4.546    3.866    3.492   -1.500   -0.105  292.755  320.675  -27.920
24.02.2006 21:20    4.805    4.323    3.641    3.283   -1.968   -0.302  290.738  319.275  -28.537
24.02.2006 21:30    4.472    4.007    3.332    3.008   -2.338   -0.560  289.659  318.530  -28.871
24.02.2006 21:40    4.349    3.859    3.199    2.885   -2.110   -0.363  285.662  317.204  -31.541
24.02.2006 21:50    4.217    3.720    3.066    2.757   -2.029   -0.258  286.933  316.467  -29.534
24.02.2006 22:00    4.126    3.635    3.007    2.687   -1.785   -0.221  291.369  316.799  -25.431
24.02.2006 22:10    4.055    3.532    2.885    2.563   -1.714   -0.248  292.621  316.460  -23.840
24.02.2006 22:20    3.962    3.453    2.792    2.499   -1.436   -0.123  295.095  317.057  -21.962
24.02.2006 22:30    3.848    3.357    2.698    2.373   -1.622   -0.098  285.023  315.776  -30.753
24.02.2006 22:40    3.699    3.234    2.568    2.265   -2.249   -0.278  280.047  314.052  -34.005
24.02.2006 22:50    3.583    3.105    2.444    2.144   -2.270   -0.233  279.047  312.628  -33.581
24.02.2006 23:00    3.444    2.974    2.313    2.024   -2.411   -0.301  278.508  312.024  -33.516
24.02.2006 23:10    3.395    2.887    2.238    1.965   -2.050   -0.147  280.069  312.361  -32.292
24.02.2006 23:20    3.321    2.824    2.171    1.855   -2.024   -0.069  278.973  311.743  -32.771
24.02.2006 23:30    3.115    2.687    2.054    1.772   -2.226   -0.027  270.456  310.726  -40.269
24.02.2006 23:40    3.033    2.633    1.985    1.691   -2.498   -0.066  267.611  310.478  -42.867
24.02.2006 23:50    2.950    2.551    1.897    1.597   -2.677   -0.028  265.281  309.735  -44.454
25.02.2006 00:00    2.833    2.462    1.832    1.556   -2.624    0.028  264.448  309.205  -44.757
25.02.2006 00:10    2.764    2.420    1.807    1.520   -2.788    0.090  257.756  308.536  -50.780
25.02.2006 00:20    2.584    2.329    1.697    1.417   -3.355   -0.008  251.121  306.916  -55.795
25.02.2006 00:30    2.461    2.229    1.606    1.308   -3.425    0.084  248.368  305.995  -57.627
25.02.2006 00:40    2.229    2.060    1.434    1.144   -3.638   -0.140  254.789  304.399  -49.610
25.02.2006 00:50    2.101    2.006    1.381    1.133   -3.231   -0.076  259.072  305.278  -46.206
25.02.2006 01:00    2.183    1.984    1.358    1.067   -2.892    0.039  257.616  303.700  -46.084
25.02.2006 01:10    2.102    1.939    1.313    1.036   -3.320    0.020  252.394  303.172  -50.778
25.02.2006 01:20    2.100    1.880    1.238    0.956   -3.030    0.159  253.932  302.724  -48.792
25.02.2006 01:30    2.059    1.816    1.189    0.888   -2.940    0.374  248.765  302.950  -54.185
25.02.2006 01:40    1.951    1.721    1.093    0.780   -3.176    0.287  245.798  302.883  -57.085
