                   tem002   tem060   tem130   tem200   global   reflex   einstr   ausstr   bilanz
21.02.2006 13:30    8.807    7.435    6.650    6.156  400.573   73.763  666.373  440.924  225.448
21.02.2006 13:40    9.083    7.616    6.871    6.342  328.376   59.626  610.299  430.628  179.671
21.02.2006 13:50    8.753    7.636    6.764    6.342  368.844   65.864  633.662  431.360  202.302
21.02.2006 14:00    9.224    7.795    6.975    6.444  399.813   66.653  668.227  430.330  237.898
21.02.2006 14:10    9.301    7.995    7.242    6.671  239.161   39.377  516.884  402.879  114.004
21.02.2006 14:20    8.975    7.706    6.896    6.510  237.795   45.174  509.094  408.477  100.617
21.02.2006 14:30    8.891    7.713    6.887    6.430  213.040   40.056  481.085  402.547   78.538
21.02.2006 14:40    8.768    7.613    6.860    6.439  154.244   28.602  432.042  385.033   47.009
21.02.2006 14:50    8.754    7.660    6.879    6.454  221.512   40.300  489.206  396.209   92.996
21.02.2006 15:00    9.043    7.846    7.051    6.580  263.550   47.087  541.206  406.392  134.814
21.02.2006 15:10    9.172    8.106    7.244    6.719  193.299   38.305  481.449  399.683   81.766
21.02.2006 15:20    9.064    8.135    7.290    6.816  158.650   31.240  449.286  390.326   58.961
21.02.2006 15:30    9.161    8.178    7.404    6.946  166.090   36.526  452.566  394.898   57.668
21.02.2006 15:40    9.354    8.334    7.598    7.054  170.572   33.553  447.378  390.256   57.122
21.02.2006 15:50    9.465    8.433    7.698    7.094  129.142   26.829  406.039  380.314   25.726
21.02.2006 16:00    9.321    8.415    7.637    7.159  106.709   18.239  388.964  368.346   20.617
21.02.2006 16:10    9.122    8.433    7.693    7.284   77.593   13.602  354.984  359.802   -4.817
21.02.2006 16:20    8.961    8.339    7.620    7.196   75.509   14.054  353.090  358.178   -5.088
21.02.2006 16:30    8.975    8.329    7.595    7.158   80.975   15.537  357.279  358.615   -1.336
21.02.2006 16:40    8.921    8.164    7.414    7.041   87.515   18.146  380.043  363.586   16.457
21.02.2006 16:50    8.732    7.923    7.208    6.896   69.512   14.655  372.093  361.360   10.733
21.02.2006 17:00    8.569    7.805    7.085    6.741   53.232   11.171  354.775  356.354   -1.579
21.02.2006 17:10    8.316    7.616    6.928    6.650   43.222    9.186  346.870  351.816   -4.946
21.02.2006 17:20    8.169    7.483    6.829    6.679   47.446   10.781  355.534  353.305    2.230
21.02.2006 17:30    8.056    7.421    6.776    6.830   10.774    3.171  343.696  345.555   -1.859
21.02.2006 17:40    7.500    7.154    6.631    6.840    1.025    0.960  339.651  344.187   -4.536
21.02.2006 17:50    7.553    7.062    6.318    6.462    1.611    0.869  334.684  340.488   -5.804
21.02.2006 18:00    7.209    7.321    6.848    7.035    0.903    0.680  330.482  339.618   -9.136
21.02.2006 18:10    6.925    7.624    7.164    7.154   -0.800    0.332  317.425  335.901  -18.477
21.02.2006 18:20    6.547    7.517    7.245    7.110   -1.658    0.017  312.519  332.660  -20.141
21.02.2006 18:30    6.427    7.268    7.052    6.931   -2.284    0.002  303.421  328.769  -25.348
